"usgs_site","CharacteristicName","Date_UTC","mn_value_std","Date","Flow","Flow_cd","catchment_area","pctburn_lg","yrs_lg","post_rct","post_lg"
"USGS-09152500","NO3_NO2",1995-12-12,40,"1995-12-12",2750,"A",20505.3,0.000755983901231912,1.44010951403149,"pre","post"
"USGS-09152500","NO3_NO2",1996-01-23,55,"1996-01-23",1660,"A",20505.3,0.000755983901231912,1.55509924709103,"pre","post"
"USGS-09152500","NO3_NO2",1996-02-21,42.1428571428571,"1996-02-21",2140,"A",20505.3,0.000755983901231912,1.63449691991786,"pre","post"
"USGS-09152500","NO3_NO2",1996-03-26,20,"1996-03-26",2620,"A",20505.3,0.000755983901231912,1.72758384668036,"pre","post"
"USGS-09152500","NO3_NO2",1996-04-18,35.7142857142857,"1996-04-18",2860,"A",20505.3,0.000755983901231912,1.79055441478439,"pre","post"
"USGS-09152500","NO3_NO2",1996-05-20,25.7142857142857,"1996-05-20",7140,"A",20505.3,0.000755983901231912,1.87816563997262,"pre","post"
"USGS-09152500","NO3_NO2",1996-05-29,55,"1996-05-29",2760,"A",20505.3,0.000755983901231912,1.90280629705681,"pre","post"
"USGS-09152500","NO3_NO2",1996-06-11,35.7142857142857,"1996-06-11",2760,"A",20505.3,0.000755983901231912,1.93839835728953,"pre","post"
"USGS-09152500","NO3_NO2",1996-07-03,44.2857142857143,"1996-07-03",3640,"A",20505.3,0.000755983901231912,1.99863107460643,"pre","post"
"USGS-09152500","NO3_NO2",1996-07-16,62.1428571428571,"1996-07-16",2310,"A",20505.3,0.000755983901231912,2.03422313483915,"pre","post"
"USGS-09152500","NO3_NO2",1996-08-07,100,"1996-08-07",1240,"A",20505.3,0.000755983901231912,2.09445585215606,"pre","post"
"USGS-09152500","NO3_NO2",1996-08-21,114.285714285714,"1996-08-21",1460,"A",20505.3,0.000755983901231912,2.13278576317591,"pre","post"
"USGS-09152500","NO3_NO2",1996-09-05,107.142857142857,"1996-09-05",1550,"A",20505.3,0.000755983901231912,2.17385352498289,"pre","post"
"USGS-09152500","NO3_NO2",1996-10-04,78.5714285714286,"1996-10-04",2840,"A",20505.3,0.000755983901231912,2.25325119780972,"pre","post"
"USGS-09152500","NO3_NO2",1996-11-13,54.2857142857143,"1996-11-13",2160,"A",20505.3,0.000755983901231912,2.362765229295,"pre","post"
"USGS-09152500","NO3_NO2",1996-12-20,60.7142857142857,"1996-12-20",1950,"A",20505.3,0.000755983901231912,2.46406570841889,"pre","post"
"USGS-09152500","NO3_NO2",1997-01-17,32.8571428571429,"1997-01-17",2330,"A",20505.3,0.000755983901231912,2.54072553045859,"pre","post"
"USGS-09152500","NO3_NO2",1997-02-24,25.7142857142857,"1997-02-24",2450,"A",20505.3,0.000755983901231912,2.64476386036961,"pre","post"
"USGS-09152500","NO3_NO2",1997-03-31,17.1428571428571,"1997-03-31",5480,"A",20505.3,0.000755983901231912,2.74058863791923,"pre","post"
"USGS-09152500","NO3_NO2",1997-04-25,21.4285714285714,"1997-04-25",5740,"A",20505.3,0.000755983901231912,2.80903490759754,"pre","post"
"USGS-09152500","NO3_NO2",1997-04-28,22.8571428571429,"1997-04-28",6020,"A",20505.3,0.000755983901231912,2.81724845995893,"pre","post"
"USGS-09152500","NO3_NO2",1997-05-16,15,"1997-05-16",8580,"A",20505.3,0.000755983901231912,2.86652977412731,"pre","post"
"USGS-09152500","NO3_NO2",1997-05-24,21.4285714285714,"1997-05-24",10500,"A",20505.3,0.000755983901231912,2.88843258042437,"pre","post"
"USGS-09152500","NO3_NO2",1997-06-12,17.1428571428571,"1997-06-12",9280,"A",20505.3,0.000755983901231912,2.94045174537988,"pre","post"
"USGS-09152500","NO3_NO2",1997-07-03,18.5714285714286,"1997-07-03",5630,"A",20505.3,0.000755983901231912,2.99794661190965,"pre","post"
"USGS-09163500","NO3_NO2",2017-10-23,28.2857142857143,"2017-10-23",4450,"A",46163.4,0.0165423123258529,-2.97604380561259,"pre","pre"
"USGS-09163500","NO3_NO2",2017-11-29,25.7857142857143,"2017-11-29",3420,"A",46163.4,0.0165423123258529,-2.87474332648871,"pre","pre"
"USGS-09163500","NO3_NO2",2017-12-18,25.1428571428571,"2017-12-18",3740,"A",46163.4,0.0165423123258529,-2.8227241615332,"pre","pre"
"USGS-09163500","NO3_NO2",2018-01-30,26.0714285714286,"2018-01-30",2910,"A",46163.4,0.0165423123258529,-2.70499657768652,"pre","pre"
"USGS-09163500","NO3_NO2",2018-02-21,29.9285714285714,"2018-02-21",2760,"A",46163.4,0.0165423123258529,-2.64476386036961,"pre","pre"
"USGS-09163500","NO3_NO2",2018-03-21,21.1428571428571,"2018-03-21",2770,"A",46163.4,0.0165423123258529,-2.56810403832991,"pre","pre"
"USGS-09163500","NO3_NO2",2018-04-03,25.7142857142857,"2018-04-03",2910,"A",46163.4,0.0165423123258529,-2.53251197809719,"pre","pre"
"USGS-09163500","NO3_NO2",2018-04-24,23.9285714285714,"2018-04-24",2240,"A",46163.4,0.0165423123258529,-2.47501711156742,"pre","pre"
"USGS-09163500","NO3_NO2",2018-05-08,21.7142857142857,"2018-05-08",3980,"A",46163.4,0.0165423123258529,-2.43668720054757,"pre","pre"
"USGS-09163500","NO3_NO2",2018-05-22,25.2857142857143,"2018-05-22",6500,"A",46163.4,0.0165423123258529,-2.39835728952772,"pre","pre"
"USGS-09163500","NO3_NO2",2018-06-06,26.4285714285714,"2018-06-06",6180,"A",46163.4,0.0165423123258529,-2.35728952772074,"pre","pre"
"USGS-09163500","NO3_NO2",2018-06-26,31.4285714285714,"2018-06-26",2820,"A",46163.4,0.0165423123258529,-2.3025325119781,"pre","pre"
"USGS-09163500","NO3_NO2",2018-07-10,36.8571428571429,"2018-07-10",2430,"A",46163.4,0.0165423123258529,-2.26420260095825,"pre","pre"
"USGS-09163500","NO3_NO2",2018-07-25,52.2857142857143,"2018-07-25",2410,"A",46163.4,0.0165423123258529,-2.22313483915127,"pre","pre"
"USGS-09163500","NO3_NO2",2018-08-08,36.8571428571429,"2018-08-08",2560,"A",46163.4,0.0165423123258529,-2.18480492813142,"pre","pre"
"USGS-09163500","NO3_NO2",2018-08-27,47.3571428571429,"2018-08-27",2970,"A",46163.4,0.0165423123258529,-2.13278576317591,"pre","pre"
"USGS-09163500","NO3_NO2",2018-09-05,56.1428571428571,"2018-09-05",2360,"A",46163.4,0.0165423123258529,-2.10814510609172,"pre","pre"
"USGS-09163500","NO3_NO2",2018-09-24,37.2142857142857,"2018-09-24",2090,"A",46163.4,0.0165423123258529,-2.05612594113621,"pre","pre"
"USGS-09163500","NO3_NO2",2018-10-10,66.9285714285714,"2018-10-10",3370,"A",46163.4,0.0165423123258529,-2.01232032854209,"pre","pre"
"USGS-09163500","NO3_NO2",2018-10-30,44.5714285714286,"2018-10-30",3110,"A",46163.4,0.0165423123258529,-1.95756331279945,"pre","pre"
"USGS-09163500","NO3_NO2",2018-11-27,38.4285714285714,"2018-11-27",2200,"A",46163.4,0.0165423123258529,-1.88090349075975,"pre","pre"
"USGS-09163500","NO3_NO2",2018-12-17,47.5,"2018-12-17",2070,"A",46163.4,0.0165423123258529,-1.82614647501711,"pre","pre"
"USGS-09163500","NO3_NO2",2019-02-04,36.6428571428571,"2019-02-04",2810,"A",46163.4,0.0165423123258529,-1.69199178644764,"pre","pre"
"USGS-09163500","NO3_NO2",2019-03-19,36.4285714285714,"2019-03-19",2550,"A",46163.4,0.0165423123258529,-1.57426420260096,"pre","pre"
"USGS-09163500","NO3_NO2",2019-04-08,29.6428571428571,"2019-04-08",3690,"A",46163.4,0.0165423123258529,-1.51950718685832,"pre","pre"
"USGS-09163500","NO3_NO2",2019-04-18,31.0714285714286,"2019-04-18",4060,"A",46163.4,0.0165423123258529,-1.492128678987,"pre","pre"
"USGS-09163500","NO3_NO2",2019-04-30,23.7142857142857,"2019-04-30",16100,"A",46163.4,0.0165423123258529,-1.45927446954141,"pre","pre"
"USGS-09163500","NO3_NO2",2019-05-22,21.0714285714286,"2019-05-22",12200,"A",46163.4,0.0165423123258529,-1.3990417522245,"pre","pre"
"USGS-09163500","NO3_NO2",2019-05-29,16.7857142857143,"2019-05-29",15100,"A",46163.4,0.0165423123258529,-1.37987679671458,"pre","pre"
"USGS-09163500","NO3_NO2",2019-06-10,15.1428571428571,"2019-06-10",35900,"A",46163.4,0.0165423123258529,-1.34702258726899,"pre","pre"
"USGS-09163500","NO3_NO2",2019-06-24,15.2857142857143,"2019-06-24",25300,"A",46163.4,0.0165423123258529,-1.30869267624914,"pre","pre"
"USGS-09163500","NO3_NO2",2019-07-08,14.2857142857143,"2019-07-08",21400,"A",46163.4,0.0165423123258529,-1.2703627652293,"pre","pre"
"USGS-09163500","NO3_NO2",2019-07-22,19.4285714285714,"2019-07-22",12500,"A",46163.4,0.0165423123258529,-1.23203285420945,"pre","pre"
"USGS-09163500","NO3_NO2",2019-08-01,39.5,"2019-08-01",10400,"A",46163.4,0.0165423123258529,-1.20465434633812,"pre","pre"
"USGS-09163500","NO3_NO2",2019-08-13,28.3571428571429,"2019-08-13",6320,"A",46163.4,0.0165423123258529,-1.17180013689254,"pre","pre"
"USGS-09163500","NO3_NO2",2019-09-11,47.8571428571429,"2019-09-11",4180,"A",46163.4,0.0165423123258529,-1.09240246406571,"pre","pre"
"USGS-09163500","NO3_NO2",2019-10-16,35.8571428571429,"2019-10-16",4110,"A",46163.4,0.0165423123258529,-0.996577686516085,"pre","pre"
"USGS-09163500","NO3_NO2",2019-11-04,30.8571428571429,"2019-11-04",4980,"A",46163.4,0.0165423123258529,-0.944558521560575,"pre","pre"
"USGS-09163500","NO3_NO2",2019-12-09,31.0714285714286,"2019-12-09",3720,"A",46163.4,0.0165423123258529,-0.848733744010951,"pre","pre"
"USGS-09163500","NO3_NO2",2020-01-23,35.7857142857143,"2020-01-23",3250,"A",46163.4,0.0165423123258529,-0.725530458590007,"pre","pre"
"USGS-09163500","NO3_NO2",2020-02-25,24.1428571428571,"2020-02-25",2860,"A",46163.4,0.0165423123258529,-0.635181382614648,"pre","pre"
"USGS-09163500","NO3_NO2",2020-03-03,24,"2020-03-03",2700,"A",46163.4,0.0165423123258529,-0.616016427104723,"pre","pre"
"USGS-09163500","NO3_NO2",2020-03-24,32.2142857142857,"2020-03-24",2950,"A",46163.4,0.0165423123258529,-0.558521560574949,"pre","pre"
"USGS-09163500","NO3_NO2",2020-06-09,21.6428571428571,"2020-06-09",10300,"A",46163.4,0.0165423123258529,-0.347707049965777,"pre","pre"
"USGS-09163500","NO3_NO2",2020-06-15,23.8571428571429,"2020-06-15",6680,"A",46163.4,0.0165423123258529,-0.331279945242984,"pre","pre"
"USGS-09163500","NO3_NO2",2020-06-23,19.6428571428571,"2020-06-23",4540,"A",46163.4,0.0165423123258529,-0.309377138945927,"pre","pre"
"USGS-09163500","NO3_NO2",2020-07-01,17.2857142857143,"2020-07-01",4580,"A",46163.4,0.0165423123258529,-0.287474332648871,"pre","pre"
"USGS-09163500","NO3_NO2",2020-07-21,55.9285714285714,"2020-07-21",2430,"A",46163.4,0.0165423123258529,-0.232717316906229,"pre","pre"
"USGS-09163500","NO3_NO2",2020-07-28,68.7857142857143,"2020-07-28",2860,"A",46163.4,0.0165423123258529,-0.213552361396304,"pre","pre"
"USGS-09163500","NO3_NO2",2020-08-05,55.0714285714286,"2020-08-05",2260,"A",46163.4,0.0165423123258529,-0.191649555099247,"pre","pre"
"USGS-09163500","NO3_NO2",2020-08-12,36.2142857142857,"2020-08-12",2300,"A",46163.4,0.0165423123258529,-0.172484599589322,"pre","pre"
"USGS-09163500","NO3_NO2",2020-08-25,39.9285714285714,"2020-08-25",2210,"A",46163.4,0.0165423123258529,-0.136892539356605,"pre","pre"
"USGS-09163500","NO3_NO2",2020-09-10,53.0714285714286,"2020-09-10",3600,"A",46163.4,0.0165423123258529,-0.0930869267624914,"pre","pre"
"USGS-09163500","NO3_NO2",2020-09-24,50.2142857142857,"2020-09-24",2660,"A",46163.4,0.0165423123258529,-0.054757015742642,"pre","pre"
"USGS-09163500","NO3_NO2",2020-10-06,38.4285714285714,"2020-10-06",2340,"A",46163.4,0.0165423123258529,-0.0219028062970568,"pre","pre"
"USGS-09163500","NO3_NO2",2020-11-24,33.1428571428571,"2020-11-24",2510,"A",46163.4,0.0165423123258529,0.112251882272416,"post","post"
"USGS-09163500","NO3_NO2",2020-12-16,57.3571428571429,"2020-12-16",2100,"A e",46163.4,0.0165423123258529,0.172484599589322,"post","post"
"USGS-09163500","NO3_NO2",2021-01-21,38.2142857142857,"2021-01-21",2130,"A",46163.4,0.0165423123258529,0.271047227926078,"post","post"
"USGS-09163500","NO3_NO2",2021-02-11,27.2857142857143,"2021-02-11",2100,"A",46163.4,0.0165423123258529,0.328542094455852,"post","post"
"USGS-09163500","NO3_NO2",2021-03-03,26.5714285714286,"2021-03-03",1910,"A",46163.4,0.0165423123258529,0.383299110198494,"post","post"
"USGS-09163500","NO3_NO2",2021-03-19,28.7142857142857,"2021-03-19",2120,"A",46163.4,0.0165423123258529,0.427104722792608,"post","post"
"USGS-09163500","NO3_NO2",2021-04-05,23.5714285714286,"2021-04-05",2670,"A",46163.4,0.0165423123258529,0.473648186173854,"post","post"
"USGS-09163500","NO3_NO2",2021-04-28,29.3571428571429,"2021-04-28",2410,"A",46163.4,0.0165423123258529,0.536618754277892,"post","post"
"USGS-09163500","NO3_NO2",2021-05-11,35.7857142857143,"2021-05-11",3490,"A",46163.4,0.0165423123258529,0.572210814510609,"post","post"
"USGS-09163500","NO3_NO2",2021-05-27,43.2857142857143,"2021-05-27",5520,"A",46163.4,0.0165423123258529,0.616016427104723,"post","post"
"USGS-09163500","NO3_NO2",2021-06-10,28.4285714285714,"2021-06-10",6710,"A",46163.4,0.0165423123258529,0.654346338124572,"post","post"
"USGS-09163500","NO3_NO2",2021-06-25,49.5,"2021-06-25",2950,"A",46163.4,0.0165423123258529,0.695414099931554,"post","post"
"USGS-09163500","NO3_NO2",2021-07-08,57.2142857142857,"2021-07-08",2490,"A",46163.4,0.0165423123258529,0.731006160164271,"post","post"
"USGS-09163500","NO3_NO2",2021-07-22,62.8571428571429,"2021-07-22",2060,"A",46163.4,0.0165423123258529,0.76933607118412,"post","post"
"USGS-09163500","NO3_NO2",2021-08-12,70,"2021-08-12",2470,"A",46163.4,0.0165423123258529,0.826830937713895,"post","post"
"USGS-09163500","NO3_NO2",2021-08-20,72.8571428571429,"2021-08-20",3940,"A",46163.4,0.0165423123258529,0.848733744010951,"post","post"
"USGS-09163500","NO3_NO2",2021-09-17,39.0714285714286,"2021-09-17",2700,"A",46163.4,0.0165423123258529,0.92539356605065,"post","post"
"USGS-09163500","NO3_NO2",2021-10-06,56.9285714285714,"2021-10-06",3150,"A",46163.4,0.0165423123258529,0.97741273100616,"post","post"
"USGS-09163500","NO3_NO2",2021-11-08,45.5,"2021-11-08",2960,"A",46163.4,0.0165423123258529,1.06776180698152,"post","post"
"USGS-09163500","NO3_NO2",2021-12-02,38.6428571428571,"2021-12-02",2330,"A",46163.4,0.0165423123258529,1.13347022587269,"post","post"
"USGS-09163500","NO3_NO2",2022-01-18,46.5,"2022-01-18",2250,"A",46163.4,0.0165423123258529,1.2621492128679,"post","post"
"USGS-09163500","NO3_NO2",2022-02-01,40.5714285714286,"2022-02-01",1920,"A",46163.4,0.0165423123258529,1.30047912388775,"post","post"
"USGS-09163500","NO3_NO2",2022-03-09,41,"2022-03-09",2160,"A",46163.4,0.0165423123258529,1.3990417522245,"post","post"
"USGS-09163500","NO3_NO2",2022-03-22,24.1428571428571,"2022-03-22",2410,"A",46163.4,0.0165423123258529,1.43463381245722,"post","post"
"USGS-09163500","NO3_NO2",2022-04-05,32.6428571428571,"2022-04-05",3400,"P",46163.4,0.0165423123258529,1.47296372347707,"post","post"
"USGS-09163500","NO3_NO2",2022-04-18,33.8571428571429,"2022-04-18",2930,"P",46163.4,0.0165423123258529,1.50855578370979,"post","post"
"USGS-09260050","NO3_NO2",2006-02-07,5.71428571428571,"2006-02-07",308,"A e",20287.5,0.00528351058012222,-2.54346338124572,"pre","pre"
"USGS-09260050","NO3_NO2",2006-04-24,15,"2006-04-24",7280,"A",20287.5,0.00528351058012222,-2.33538672142368,"pre","pre"
"USGS-09260050","NO3_NO2",2006-05-17,8.57142857142857,"2006-05-17",8710,"A",20287.5,0.00528351058012222,-2.27241615331964,"pre","pre"
"USGS-09260050","NO3_NO2",2007-01-31,20.7142857142857,"2007-01-31",289,"A e",20287.5,0.00528351058012222,-1.56331279945243,"pre","pre"
"USGS-09260050","NO3_NO2",2007-04-02,20.7142857142857,"2007-04-02",3000,"A",20287.5,0.00528351058012222,-1.39630390143737,"pre","pre"
"USGS-09260050","NO3_NO2",2007-05-15,7.85714285714286,"2007-05-15",7680,"A",20287.5,0.00528351058012222,-1.27857631759069,"pre","pre"
"USGS-09260050","NO3_NO2",2008-02-29,11.4285714285714,"2008-02-29",288,"A e",20287.5,0.00528351058012222,-0.484599589322382,"pre","pre"
"USGS-09260050","NO3_NO2",2008-04-08,2.85714285714286,"2008-04-08",1250,"A e",20287.5,0.00528351058012222,-0.37782340862423,"pre","pre"
"USGS-09260050","NO3_NO2",2008-04-29,26.4285714285714,"2008-04-29",4150,"A",20287.5,0.00528351058012222,-0.320328542094456,"pre","pre"
"USGS-09260050","NO3_NO2",2008-05-28,10,"2008-05-28",11600,"A",20287.5,0.00528351058012222,-0.240930869267625,"pre","pre"
"USGS-09260050","NO3_NO2",2008-06-23,3.57142857142857,"2008-06-23",9130,"A",20287.5,0.00528351058012222,-0.16974674880219,"pre","pre"
"USGS-09260050","NO3_NO2",2009-04-29,14.7857142857143,"2009-04-29",7730,"A",20287.5,0.00528351058012222,0.678986995208761,"pre","post"
"USGS-09260050","NO3_NO2",2009-06-15,2.71428571428571,"2009-06-15",8200,"A",20287.5,0.00528351058012222,0.80766598220397,"pre","post"
"USGS-09260050","NO3_NO2",2009-11-13,1.35714285714286,"2009-11-13",589,"A",20287.5,0.00528351058012222,1.22108145106092,"pre","post"
"USGS-09260050","NO3_NO2",2010-04-13,50.7142857142857,"2010-04-13",2060,"A",20287.5,0.00528351058012222,1.63449691991786,"pre","post"
"USGS-09260050","NO3_NO2",2010-06-07,3.5,"2010-06-07",14600,"A",20287.5,0.00528351058012222,1.78507871321013,"pre","post"
"USGS-09260050","NO3_NO2",2010-12-14,1.35714285714286,"2010-12-14",486,"A e",20287.5,0.00528351058012222,2.30527036276523,"pre","post"
"USGS-09260050","NO3_NO2",2011-02-18,20.7857142857143,"2011-02-18",465,"A e",20287.5,0.00528351058012222,2.48596851471595,"pre","post"
"USGS-09260050","NO3_NO2",2011-05-26,8.35714285714286,"2011-05-26",19200,"A",20287.5,0.00528351058012222,2.75154004106776,"pre","post"
"USGS-09304200","NO3_NO2",2000-04-04,1,"2000-04-04",354,"A",1657.5,0.0421269945486182,-2.28884325804244,"pre","pre"
"USGS-09304200","NO3_NO2",2000-06-08,3.07142857142857,"2000-06-08",918,"A",1657.5,0.0421269945486182,-2.11088295687885,"pre","pre"
"USGS-09304200","NO3_NO2",2000-07-26,0.642857142857143,"2000-07-26",174,"A",1657.5,0.0421269945486182,-1.97946611909651,"pre","pre"
"USGS-09304200","NO3_NO2",2000-08-24,1.07142857142857,"2000-08-24",80,"A",1657.5,0.0421269945486182,-1.90006844626968,"pre","pre"
"USGS-09304200","NO3_NO2",2000-11-27,4.5,"2000-11-27",325,"A e",1657.5,0.0421269945486182,-1.63997262149213,"pre","pre"
"USGS-09304200","NO3_NO2",2001-04-10,1.07142857142857,"2001-04-10",371,"A",1657.5,0.0421269945486182,-1.27310061601643,"pre","pre"
"USGS-09304200","NO3_NO2",2001-06-05,2.5,"2001-06-05",1380,"A",1657.5,0.0421269945486182,-1.11978097193703,"pre","pre"
"USGS-09304200","NO3_NO2",2001-07-30,0.785714285714286,"2001-07-30",177,"A",1657.5,0.0421269945486182,-0.969199178644764,"pre","pre"
"USGS-09304200","NO3_NO2",2001-08-28,2.14285714285714,"2001-08-28",128,"A",1657.5,0.0421269945486182,-0.889801505817933,"pre","pre"
"USGS-09304200","NO3_NO2",2002-03-18,2.64285714285714,"2002-03-18",300,"A",1657.5,0.0421269945486182,-0.336755646817248,"pre","pre"
"USGS-09304200","NO3_NO2",2002-04-22,1.35714285714286,"2002-04-22",489,"A e",1657.5,0.0421269945486182,-0.240930869267625,"pre","pre"
"USGS-09304200","NO3_NO2",2003-02-11,2.07142857142857,"2003-02-11",201,"A e",1657.5,0.0421269945486182,0.566735112936345,"pre","post"
"USGS-09304200","NO3_NO2",2003-06-04,15.1428571428571,"2003-06-04",3180,"A",1657.5,0.0421269945486182,0.876112251882272,"pre","post"
"USGS-09304200","NO3_NO2",2003-07-26,1.07142857142857,"2003-07-26",212,"A",1657.5,0.0421269945486182,1.01848049281314,"pre","post"
"USGS-09304200","NO3_NO2",2004-03-24,14.4285714285714,"2004-03-24",440,"A",1657.5,0.0421269945486182,1.68104038329911,"pre","post"
"USGS-09304200","NO3_NO2",2004-05-10,32.1428571428571,"2004-05-10",1520,"A",1657.5,0.0421269945486182,1.80971937029432,"pre","post"
"USGS-09304200","NO3_NO2",2004-07-12,0.642857142857143,"2004-07-12",302,"A",1657.5,0.0421269945486182,1.98220396988364,"pre","post"
"USGS-09304200","NO3_NO2",2004-11-03,1.71428571428571,"2004-11-03",289,"A",1657.5,0.0421269945486182,2.2943189596167,"pre","post"
"USGS-09304200","NO3_NO2",2005-02-10,2.42857142857143,"2005-02-10",245,"A",1657.5,0.0421269945486182,2.56536618754278,"pre","post"
"USGS-09304200","NO3_NO2",2005-04-14,0.785714285714286,"2005-04-14",378,"A",1657.5,0.0421269945486182,2.7378507871321,"pre","post"
"USGS-09304200","NO3_NO2",2005-06-15,6.28571428571429,"2005-06-15",1440,"A",1657.5,0.0421269945486182,2.90759753593429,"pre","post"
"USGS-09304800","NO3_NO2",2000-05-26,5,"2000-05-26",2700,"A",2697,0.0258900606096903,-2.14647501711157,"pre","pre"
"USGS-09304800","NO3_NO2",2000-11-16,5,"2000-11-16",358,"A",2697,0.0258900606096903,-1.67008898015058,"pre","pre"
"USGS-09304800","NO3_NO2",2001-03-23,2.14285714285714,"2001-03-23",400,"A",2697,0.0258900606096903,-1.3223819301848,"pre","pre"
"USGS-09304800","NO3_NO2",2001-06-05,2.85714285714286,"2001-06-05",1840,"A",2697,0.0258900606096903,-1.11978097193703,"pre","pre"
"USGS-09304800","NO3_NO2",2001-07-31,0.357142857142857,"2001-07-31",270,"A",2697,0.0258900606096903,-0.966461327857632,"pre","pre"
"USGS-09304800","NO3_NO2",2001-08-21,2.14285714285714,"2001-08-21",319,"A",2697,0.0258900606096903,-0.908966461327858,"pre","pre"
"USGS-09304800","NO3_NO2",2002-03-20,2.85714285714286,"2002-03-20",294,"A",2697,0.0258900606096903,-0.331279945242984,"pre","pre"
"USGS-09304800","NO3_NO2",2002-05-23,2.85714285714286,"2002-05-23",549,"A",2697,0.0258900606096903,-0.15605749486653,"pre","pre"
"USGS-09304800","NO3_NO2",2002-06-25,3.57142857142857,"2002-06-25",140,"A",2697,0.0258900606096903,-0.0657084188911704,"pre","pre"
"USGS-09304800","NO3_NO2",2003-02-17,6.42857142857143,"2003-02-17",283,"A e",2697,0.0258900606096903,0.583162217659138,"pre","post"
"USGS-09304800","NO3_NO2",2003-05-05,7.14285714285714,"2003-05-05",693,"A",2697,0.0258900606096903,0.793976728268309,"pre","post"
"USGS-09304800","NO3_NO2",2003-06-04,12.8571428571429,"2003-06-04",3180,"A",2697,0.0258900606096903,0.876112251882272,"pre","post"
"USGS-09304800","NO3_NO2",2003-07-26,4.28571428571429,"2003-07-26",307,"A",2697,0.0258900606096903,1.01848049281314,"pre","post"
"USGS-09304800","NO3_NO2",2004-05-25,10,"2004-05-25",1080,"A",2697,0.0258900606096903,1.8507871321013,"pre","post"
"USGS-09304800","NO3_NO2",2005-06-07,8.57142857142857,"2005-06-07",2510,"A e",2697,0.0258900606096903,2.88569472963723,"pre","post"
"USGS-09306200","NO3_NO2",1997-09-04,39.2857142857143,"1997-09-04",32,"A",1310.1,0.0111602512344219,-2.88021902806297,"pre","pre"
"USGS-09306200","NO3_NO2",1997-10-23,42.8571428571429,"1997-10-23",35,"A",1310.1,0.0111602512344219,-2.7460643394935,"pre","pre"
"USGS-09306200","NO3_NO2",1998-03-24,37.1428571428571,"1998-03-24",68,"A",1310.1,0.0111602512344219,-2.32991101984942,"pre","pre"
"USGS-09306200","NO3_NO2",1998-04-30,150,"1998-04-30",337,"A",1310.1,0.0111602512344219,-2.22861054072553,"pre","pre"
"USGS-09306200","NO3_NO2",1998-09-03,77.1428571428572,"1998-09-03",44,"A",1310.1,0.0111602512344219,-1.88364134154689,"pre","pre"
"USGS-09306200","NO3_NO2",1999-08-11,46.4285714285714,"1999-08-11",45,"A",1310.1,0.0111602512344219,-0.947296372347707,"pre","pre"
"USGS-09306200","NO3_NO2",1999-11-08,49.2857142857143,"1999-11-08",24,"A",1310.1,0.0111602512344219,-0.70362765229295,"pre","pre"
"USGS-09306200","NO3_NO2",2000-04-04,47.1428571428571,"2000-04-04",28,"A",1310.1,0.0111602512344219,-0.298425735797399,"pre","pre"
"USGS-09306200","NO3_NO2",2000-05-23,7.14285714285714,"2000-05-23",11,"A",1310.1,0.0111602512344219,-0.164271047227926,"pre","pre"
"USGS-09306200","NO3_NO2",2000-11-15,41.4285714285714,"2000-11-15",21,"A e",1310.1,0.0111602512344219,0.317590691307324,"pre","post"
"USGS-09306200","NO3_NO2",2001-03-27,32.1428571428571,"2001-03-27",16,"A",1310.1,0.0111602512344219,0.678986995208761,"pre","post"
"USGS-09306200","NO3_NO2",2001-11-15,12.1428571428571,"2001-11-15",16.8,"A",1310.1,0.0111602512344219,1.31690622861054,"pre","post"
"USGS-09306200","NO3_NO2",2002-04-08,30,"2002-04-08",14,"A e",1310.1,0.0111602512344219,1.71115674195756,"pre","post"
"USGS-09306200","NO3_NO2",2002-11-13,5,"2002-11-13",4.9,"A e",1310.1,0.0111602512344219,2.31074606433949,"pre","post"
"USGS-09306200","NO3_NO2",2003-03-24,11.4285714285714,"2003-03-24",9.39,"A",1310.1,0.0111602512344219,2.6694045174538,"pre","post"
"USGS-09306222","NO3_NO2",2001-08-16,1.42857142857143,"2001-08-16",12,"A",1687.9,0.0133636742791211,-2.8062970568104,"pre","pre"
"USGS-09306222","NO3_NO2",2001-11-15,8.57142857142857,"2001-11-15",18.5,"A",1687.9,0.0133636742791211,-2.55715263518138,"pre","pre"
"USGS-09306222","NO3_NO2",2002-04-07,30,"2002-04-07",21,"A e",1687.9,0.0133636742791211,-2.16563997262149,"pre","pre"
"USGS-09306222","NO3_NO2",2003-03-24,18.5714285714286,"2003-03-24",11.3,"A",1687.9,0.0133636742791211,-1.20465434633812,"pre","pre"
"USGS-09306222","NO3_NO2",2004-12-15,24.2857142857143,"2004-12-15",30,"A e",1687.9,0.0133636742791211,0.525667351129363,"pre","post"
"USGS-09306222","NO3_NO2",2005-02-22,21.4285714285714,"2005-02-22",29.6,"A",1687.9,0.0133636742791211,0.714579055441478,"pre","post"
"USGS-09306222","NO3_NO2",2005-11-04,24.2857142857143,"2005-11-04",17.2,"A",1687.9,0.0133636742791211,1.41273100616016,"pre","post"
"USGS-09306222","NO3_NO2",2006-02-23,40.7142857142857,"2006-02-23",12.7,"A e",1687.9,0.0133636742791211,1.71663244353183,"pre","post"
"USGS-09306222","NO3_NO2",2006-12-13,31.4285714285714,"2006-12-13",22.6,"A e",1687.9,0.0133636742791211,2.51882272416153,"pre","post"
