site_code,timestamp_local,nh4_uM,no3_uM,po4_uM,tdn_uM,tdp_uM,tpc_uM,tpn_uM,tpp_uM,tss_mgperLiter,spec_cond_uSpercm
RS02,2006-03-21T11:54:00,1.6,0.7,0.5,7.4,1.5,-999,-999,-999,-999,653
MC00,2006-03-21T12:17:00,1.3,29.7,1.3,52.2,2.7,-999,-999,-999,-999,705
AT07,2006-03-21T12:41:00,1.5,20.2,3,40.6,3.1,-999,-999,-999,-999,900
MC00,2006-03-17T21:40:00,1.8,42.4,2,68.2,1,-999,-999,-999,5.1,389
GV01,2006-03-17T14:27:00,0.6,0.6,0.8,17,1.8,-999,-999,-999,-999,968
GV01,2006-03-17T17:27:00,0.7,0.7,0.9,21.2,1.8,-999,-999,-999,-999,1050
GV01,2006-03-17T20:27:00,0.8,1.2,0.9,24.5,1.8,-999,-999,-999,-999,1179
GV01,2006-03-17T22:27:00,0.8,1.6,0.8,23.6,2.8,-999,-999,-999,-999,1130
GV01,2006-03-18T05:27:00,0.5,2.6,0.7,29.5,3.8,-999,-999,-999,-999,1205
GV01,2006-03-18T11:27:00,1,1.3,0.7,22.8,2.8,-999,-999,-999,-999,1272
GV01,2006-03-18T17:28:00,0.2,0.3,0.4,19.7,1.8,-999,-999,-999,-999,1330
GV01,2006-03-18T23:28:00,0,0.4,0.4,17.5,1.8,-999,-999,-999,-999,1384
GV01,2006-03-19T11:28:00,0.4,1.4,0.2,15.2,1.5,-999,-999,-999,-999,1406
GV01,2006-03-19T23:28:00,0.2,1.6,0.3,16.1,2,-999,-999,-999,-999,1427
GV01,2006-03-20T11:28:00,0.1,0.7,0.3,15.6,1.8,-999,-999,-999,-999,1414
GV01,2006-03-20T17:28:00,0.1,2.4,0.2,18.6,2.1,-999,-999,-999,-999,1387
GV01,2006-03-20T23:28:00,0.6,0.9,1.3,19,2.9,-999,-999,-999,-999,1118
GV01,2006-03-21T05:28:00,0,0.5,1.1,20.9,3.4,-999,-999,-999,-999,1177
GV01,2006-03-21T17:28:00,0.2,0.6,0.8,20.5,1.8,-999,-999,-999,-999,1334
GV01,2006-03-22T15:35:00,0.1,0.9,0.3,18.9,1.6,-999,-999,-999,-999,1402
ON02,2006-03-17T14:00:00,0.1,1.9,0.3,11.2,2,-999,-999,-999,-999,899
ON02,2006-03-17T18:00:00,0.8,2.6,0.3,11.7,2,-999,-999,-999,-999,895
ON02,2006-03-17T22:00:00,0.7,3.9,0.2,13.6,1.8,-999,-999,-999,-999,923
ON02,2006-03-18T02:00:00,1.4,4.8,0.3,13.4,1.8,-999,-999,-999,-999,931
ON02,2006-03-18T06:00:00,1.6,4.7,0.3,14.5,1.7,-999,-999,-999,-999,839
ON02,2006-03-18T10:00:00,0.5,2.1,0.3,12.3,1.8,-999,-999,-999,-999,921
ON02,2006-03-18T16:00:00,1.1,0.6,0.2,10.8,1.8,-999,-999,-999,-999,920
ON02,2006-03-18T22:00:00,0.5,1.5,0.2,11.9,1.9,-999,-999,-999,-999,938
RG01,2006-03-22T16:05:00,0.5,65.1,0,78.6,1.9,-999,-999,-999,-999,1350
AT07,2006-03-22T16:28:00,0.7,74.5,4,99.2,5.6,-999,-999,-999,-999,1594
ON02,2006-03-22T15:15:00,0.7,0.7,0.4,8.9,2.4,-999,-999,-999,-999,917
BC02,2006-03-28T09:05:00,2.1,499.7,6.3,574.9,11,-999,-999,-999,8750,1165
BC02,2006-03-27T17:30:00,0.6,2.3,1.6,50,4,-999,-999,-999,7400,1610
BC02,2006-03-27T20:15:00,1.6,789.7,0.2,895.4,1.6,-999,-999,-999,24.6,1667
DV01,2006-03-28T09:20:00,4.5,28.3,8.5,83.3,10.4,-999,-999,-999,19.6,742
DV01,2006-03-27T17:45:00,8.8,14.3,3.8,78.2,6.7,-999,-999,-999,202.8,4828
DV01,2006-03-27T20:35:00,11.3,15.8,3.9,80.1,6.7,-999,-999,-999,36,3157
MC00,2006-03-28T22:48:00,3.1,61.3,5.7,117.5,8.2,-999,-999,-999,119.6,397
MC00,2006-03-29T12:33:00,0.7,46.5,2.6,83.9,4.9,-999,-999,-999,21.8,612
MC00,2006-03-28T18:56:00,2.3,86,9.2,146.4,11.2,-999,-999,-999,410,410
MC00,2006-03-29T00:48:00,1.5,62.8,5.3,117.6,7.9,-999,-999,-999,62.4,421
MC00,2006-03-29T05:04:00,2.4,59.5,3.5,108.8,5.8,-999,-999,-999,27.4,407
MC00,2006-03-28T14:08:00,6,15.7,3.4,37.2,4.9,-999,-999,-999,309.5,119
MC00,2006-03-28T02:42:00,2.4,32.1,2.2,61,4.2,-999,-999,-999,3.9,292
MC00,2006-03-28T00:28:00,4.8,33.5,2.5,63.2,4.3,-999,-999,-999,9.6,256
MC00,2006-03-28T20:50:00,3.2,50.2,4.7,95.9,7,-999,-999,-999,152,274
MC00,2006-03-27T19:24:00,3.4,49.8,1.4,91.4,1.8,-999,-999,-999,23.7,1164
MC00,2006-03-27T22:20:00,3.8,39.2,3.6,89.4,5.4,-999,-999,-999,38,280
MC00,2006-03-28T06:48:00,1,30.1,1.5,56.5,0.9,-999,-999,-999,6.8,316
MC00,2006-03-28T04:36:00,1.8,28.4,1.9,56.9,1.8,-999,-999,-999,2.6,273
MC00,2006-03-28T09:53:00,5.7,15.1,3.2,39.4,1.8,-999,-999,-999,81.6,209
MC00,2006-03-28T12:12:00,4.9,15.6,3.6,39.5,5.3,-999,-999,-999,48.4,174
MC00,2006-03-28T08:54:00,5.3,21.4,2.8,44,0.3,-999,-999,-999,104.8,181
MC00,2006-03-28T11:10:00,6.2,14.7,3.2,38,5.4,-999,-999,-999,108.8,121
BC02,2006-03-29T14:35:00,1.6,284.8,2.8,335.1,5.3,-999,-999,-999,278,1021
DV01,2006-03-29T14:55:00,5.4,50.6,13.3,151.3,16.3,-999,-999,-999,139,594
BC02,2006-03-28T12:15:00,1.3,264.9,7.7,330.3,10.7,-999,-999,-999,2190,793
DV01,2006-03-28T12:30:00,3,35,8.5,91.5,11.3,-999,-999,-999,46.5,587
BC02,2006-03-28T10:25:00,1.5,459.4,8.8,533.4,12.9,-999,-999,-999,2550,917
DV01,2006-03-28T10:35:00,2,24.1,5.7,67.3,8.4,-999,-999,-999,29.5,582
RS02,2006-03-28T10:12:00,1.4,0,0.4,10.2,2.3,-999,-999,-999,-999,652
RS02,2006-03-28T11:35:00,1.6,2.2,0.7,-999,2.6,-999,-999,-999,-999,585
RS02,2006-03-28T09:14:00,2.3,1.9,0.9,11.9,2.5,-999,-999,-999,-999,658
RS02,2006-03-27T19:46:00,1.9,1.4,0.3,11,1.5,-999,-999,-999,-999,716
RS02,2006-03-28T06:32:00,1.1,1.6,0.2,9.5,0.5,-999,-999,-999,-999,718
RS02,2006-03-28T12:32:00,1.5,2.4,1.1,14.4,2.9,-999,-999,-999,-999,604
RS02,2006-03-28T00:12:00,2.2,2.1,0.5,10.2,2.1,-999,-999,-999,-999,668
RS02,2006-03-27T22:42:00,1.8,2.6,0.3,9.9,1.1,-999,-999,-999,-999,692
RS02,2006-03-28T20:32:00,1.6,30.6,0.8,63,3,-999,-999,-999,-999,327
RS02,2006-03-28T14:27:00,1.7,6.4,1.4,29.5,3.5,-999,-999,-999,-999,506
RS02,2006-03-28T04:20:00,1.6,2,0.2,8.7,1.9,-999,-999,-999,-999,683
RS02,2006-03-28T02:24:00,1.9,1.7,0.3,9.2,1.3,-999,-999,-999,-999,694
RS02,2006-03-29T12:10:00,2,12.9,0.2,4.5,0.6,-999,-999,-999,-999,513
RS02,2006-03-28T18:36:00,1.7,31.2,1.3,59.4,1.3,-999,-999,-999,-999,298
RS02,2006-03-28T22:28:00,1.2,33.1,0.5,56,0.9,-999,-999,-999,-999,377
RS02,2006-03-29T00:30:00,0,31.4,0.4,57.5,0.7,-999,-999,-999,-999,407
RS02,2006-03-29T04:48:00,1.3,22.2,0.3,39.3,0.6,-999,-999,-999,-999,465
GV01,2006-03-27T14:16:00,1.2,1.4,0.3,16.8,0.5,-999,-999,-999,-999,1529
ON02,2006-03-27T15:55:00,1.3,1,0.7,8.7,0.7,-999,-999,-999,-999,1013
RG01,2006-03-27T13:33:00,3.7,70.5,0.2,80.9,0,-999,-999,-999,-999,1534
AT07,2006-03-27T22:00:00,4.6,96.8,11.4,151.2,12.1,-999,-999,-999,-999,546
AT07,2006-03-28T09:36:00,6.5,25.9,3.6,61.1,4,-999,-999,-999,-999,393
AT07,2006-03-28T04:04:00,1.3,39.3,3.1,64.7,3.5,-999,-999,-999,-999,415
BC02,2006-03-27T22:40:00,1,716.6,1.3,905.2,1.6,-999,-999,-999,14.6,1674
BC02,2006-03-28T14:35:00,0.4,260,8,319.9,11.6,-999,-999,-999,2152,758
DV01,2006-03-27T22:55:00,9.8,30.7,2.3,98.2,3.2,-999,-999,-999,17.8,3778
DV01,2006-03-28T03:50:00,2.4,41.7,8.1,90.2,8.5,-999,-999,-999,6.6,1091
DV01,2006-03-28T15:00:00,3.2,39.2,9.6,105.6,10.6,-999,-999,-999,28,544
GV01,2006-03-29T14:25:00,1.2,3.2,1.1,29.2,2,-999,-999,-999,21.4,1040
BC02,2006-03-28T03:35:00,0.7,728.9,2,821.8,2.9,-999,-999,-999,51.6,1674
GV01,2006-03-27T23:21:00,1,0,0,17.2,0.5,-999,-999,-999,6.7,1457
GV01,2006-03-28T00:21:00,0.3,0.7,0.4,17.9,0.6,-999,-999,-999,8.1,1483
GV01,2006-03-28T01:21:00,0.3,0.8,0.5,17.1,0.7,-999,-999,-999,9,1396
GV01,2006-03-28T02:21:00,1.4,0.6,0.6,18,0.6,-999,-999,-999,6,1423
GV01,2006-03-28T04:21:00,0.6,0.6,0.6,19.9,0.7,-999,-999,-999,8,1420
GV01,2006-03-28T06:21:00,0.6,1,0.6,19.8,0.6,-999,-999,-999,6.5,1453
GV01,2006-03-28T07:53:00,0.2,2.4,0.9,24,1,-999,-999,-999,61.4,1369
GV01,2006-03-28T09:53:00,0.5,1,0.9,20.6,1,-999,-999,-999,53.8,1296
GV01,2006-03-28T11:53:00,0.3,0.3,0.9,19.6,1.1,-999,-999,-999,88.4,1292
GV01,2006-03-28T13:53:00,1.4,0.5,2.1,27.6,2.4,-999,-999,-999,303.8,1075
GV01,2006-03-28T15:53:00,0.6,7.1,3.5,47.7,3.6,-999,-999,-999,1076,709
GV01,2006-03-28T17:53:00,2.8,11.5,4,53.1,4.7,-999,-999,-999,932,527
GV01,2006-03-28T19:53:00,0,11.5,3.5,52.8,4.4,-999,-999,-999,656,615
GV01,2006-03-28T21:53:00,1.3,10.9,4.3,58.4,5.6,-999,-999,-999,328,681
GV01,2006-03-28T23:53:00,1.6,10,4.1,54.1,5.9,-999,-999,-999,183,781
GV01,2006-03-29T01:53:00,0.7,9.5,3.2,50.7,4.3,-999,-999,-999,98,766
GV01,2006-03-29T05:53:00,0.5,8.7,2.4,44.1,3.9,-999,-999,-999,1808,826
GV01,2006-03-29T09:53:00,1.5,6.4,1.8,38.2,2.7,-999,-999,-999,90.5,958
GV01,2006-03-29T13:53:00,0.8,3.9,1.6,30.7,2.9,-999,-999,-999,27.7,1028
BC02,2006-03-28T21:35:00,3.4,200.9,3,243.9,3.9,-999,-999,-999,354,798
BC02,2006-04-02T14:51:00,1.3,333.5,0.3,361.8,0.8,-999,-999,-999,7.2,1202
DV01,2006-03-29T00:00:00,8.6,46.1,11.7,117.2,13.5,-999,-999,-999,105.5,405
DV01,2006-04-02T15:05:00,20.7,18.3,10.3,107.2,12.3,-999,-999,-999,47,1412
AT07,2006-03-27T19:09:00,0.9,49.1,2.4,78,3.4,-999,-999,-999,-999,1068
AT07,2006-03-27T23:56:00,0.9,33.8,2.6,70,4.8,-999,-999,-999,-999,453
AT07,2006-03-28T02:04:00,0.6,34.6,2.5,63.6,3.4,-999,-999,-999,-999,392
AT07,2006-03-28T06:16:00,0.8,38,2.7,64.2,3.5,-999,-999,-999,-999,542
AT07,2006-03-28T08:38:00,1.5,35.9,2.6,64.9,3.3,-999,-999,-999,-999,583
AT07,2006-03-28T10:58:00,2,24.2,4,50.7,4.8,-999,-999,-999,-999,236
AT07,2006-03-28T11:58:00,2,19,3.9,48.8,4.7,-999,-999,-999,-999,271
AT07,2006-03-28T13:55:00,3.3,26.4,4.5,54.4,4.8,-999,-999,-999,-999,419
AT07,2006-03-28T18:18:00,2,72.1,11.5,128.6,11.9,-999,-999,-999,-999,645
AT07,2006-03-28T20:12:00,2.1,76.8,11.6,134.7,12.1,-999,-999,-999,-999,649
AT07,2006-03-28T22:08:00,1.6,58.1,8.2,101.6,8.9,-999,-999,-999,-999,487
AT07,2006-03-29T00:12:00,2.6,73.8,10.6,131.1,11.2,-999,-999,-999,-999,774
AT07,2006-03-29T04:28:00,1.3,80.3,10,145.4,10.6,-999,-999,-999,-999,1112
AT07,2006-03-29T12:48:00,1.6,81.7,7.9,143.9,9.1,-999,-999,-999,-999,1509
AT07,2006-03-29T15:26:00,1.4,96,7.5,149.5,8.3,-999,-999,-999,-999,1599
AT07,2006-03-30T07:20:00,0.3,72.2,5.6,111.1,6.2,-999,-999,-999,-999,1526
AT07,2006-03-31T10:45:00,0.9,92.2,5.6,126.2,6.2,-999,-999,-999,-999,2049
AT07,2006-04-01T11:51:00,1.2,26.3,3.4,50.9,4,-999,-999,-999,-999,924
AT07,2006-04-02T15:04:00,0.7,62.4,4.8,91.4,5.2,-999,-999,-999,-999,1870
GV01,2006-04-02T14:20:00,1,1.3,0.2,17.9,0.6,-999,-999,-999,-999,1272
MC00,2006-03-29T15:38:00,1.1,38.9,1.8,75.3,2.1,-999,-999,-999,11.4,664
MC00,2006-03-30T07:34:00,0.9,26.4,1.1,51.2,1.6,-999,-999,-999,6.4,794
MC00,2006-03-31T10:27:00,0.7,22.3,0.9,49.1,1.5,-999,-999,-999,-999,838
MC00,2006-04-01T11:34:00,0.8,9.7,1.2,37.6,1.8,-999,-999,-999,-999,785
MC00,2006-04-02T15:58:00,1.7,12.6,0.2,35.8,0.8,-999,-999,-999,-999,891
ON02,2006-03-29T14:04:00,0.9,38.5,0.4,56.6,0.8,-999,-999,-999,-999,707
ON02,2006-04-02T13:52:00,1.1,32,0.3,41.3,0.7,-999,-999,-999,-999,857
RG01,2006-04-02T12:59:00,0.6,52.1,0.1,68,0.5,-999,-999,-999,-999,1170
RS02,2006-03-29T15:56:00,1.1,8.6,0.1,23.8,0.2,-999,-999,-999,-999,527
RS02,2006-03-30T07:58:00,1.4,4.7,0.5,17.5,0.3,-999,-999,-999,-999,574
RS02,2006-03-31T10:04:00,1.2,1.3,0.4,12.5,0.3,-999,-999,-999,-999,601
RS02,2006-04-01T11:14:00,1.5,1.6,0.5,14.3,0.4,-999,-999,-999,-999,590
RS02,2006-04-02T16:16:00,1,0.8,0.5,10.1,0.4,-999,-999,-999,-999,577
BC02,2006-04-03T08:30:00,1.3,457.5,7.4,515,7.5,-999,-999,-999,4170,947
BC02,2006-04-03T11:15:00,1.6,447.6,7.4,516.1,7.6,-999,-999,-999,1590,917
DV01,2006-04-03T11:36:00,4.5,49.3,6.5,110.7,7.3,-999,-999,-999,39.6,857
DV01,2006-04-03T08:45:00,4.2,49.1,5.8,98.2,6.6,-999,-999,-999,60,755
GV01,2006-03-29T18:30:00,1.6,0.8,1,26.3,1.1,-999,-999,-999,-999,1123
GV01,2006-03-30T02:30:00,1.9,1.3,1,25.5,0.9,-999,-999,-999,-999,1166
GV01,2006-03-30T10:30:00,1.7,0.8,0.8,22.3,0.8,-999,-999,-999,-999,1259
GV01,2006-03-31T02:30:00,1.2,0.7,0.7,18.7,0.6,-999,-999,-999,-999,1268
GV01,2006-03-31T18:30:00,1.1,0.3,0.5,17.7,0.5,-999,-999,-999,-999,1367
GV01,2006-04-01T02:30:00,1.1,0.9,0.7,17.7,0.6,-999,-999,-999,-999,1269
GV01,2006-04-01T14:31:00,1.1,0.6,0.9,19.5,0.9,-999,-999,-999,-999,1126
ON02,2006-03-29T18:09:00,1.4,36.1,0.7,53.2,0.9,-999,-999,-999,-999,725
ON02,2006-03-30T02:09:00,1.8,40,0.7,57.7,0.7,-999,-999,-999,-999,685
ON02,2006-03-30T10:09:00,1.5,39.9,0.7,54.5,0.7,-999,-999,-999,-999,786
ON02,2006-03-31T02:09:00,1.4,37.9,0.7,55,0.6,-999,-999,-999,-999,745
ON02,2006-03-31T18:09:00,1.3,32.3,0.6,43.1,0.6,-999,-999,-999,-999,854
ON02,2006-04-01T02:09:00,1.5,40.6,0.8,53.2,0.7,-999,-999,-999,-999,690
ON02,2006-04-01T14:10:00,1.4,33.2,0.7,45.2,0.7,-999,-999,-999,-999,769
RG01,2006-03-27T21:00:00,1.4,52.9,0.3,70.7,0.4,-999,-999,-999,-999,1254
RG01,2006-03-27T23:00:00,1.3,65.1,0.4,83.7,0.4,-999,-999,-999,-999,1303
RG01,2006-03-28T01:00:00,1.4,72.3,0.4,91.5,0.4,-999,-999,-999,-999,1466
RG01,2006-03-28T03:00:00,1.3,78.1,0.4,96.7,0.4,-999,-999,-999,-999,1493
RG01,2006-03-28T05:30:00,1.1,83.4,0.3,99.4,0.4,-999,-999,-999,-999,1459
RG01,2006-03-28T07:30:00,1.4,88.7,0.4,110.5,0.3,-999,-999,-999,-999,1410
RG01,2006-03-28T09:30:00,3.3,101.7,0.8,125.6,0.7,-999,-999,-999,-999,1243
RG01,2006-03-28T11:30:00,2,101.1,7.4,135.7,7.9,-999,-999,-999,-999,775
RG01,2006-03-28T13:30:00,1.9,85.5,3.1,116.3,3.2,-999,-999,-999,-999,850
RG01,2006-03-28T15:30:00,2.6,76,6.3,118.2,6.2,-999,-999,-999,-999,640
RG01,2006-03-28T17:30:00,1.7,56.8,4.3,113.9,5.4,-999,-999,-999,-999,436
RG01,2006-03-28T19:30:00,1.3,52.4,3.4,101.1,4.3,-999,-999,-999,-999,479
RG01,2006-03-28T21:30:00,1.3,49,1.9,95,2.8,-999,-999,-999,-999,552
RG01,2006-03-29T01:30:00,1.1,51.7,1.5,90.2,2,-999,-999,-999,-999,669
RG01,2006-03-29T05:30:00,0.9,54.6,1.2,92.4,1.8,-999,-999,-999,-999,752
RG01,2006-03-29T11:30:00,1.4,55,0.8,84.8,1,-999,-999,-999,-999,853
RG01,2006-03-29T17:26:00,1.3,61.9,0.5,79,0.7,-999,-999,-999,-999,966
RG01,2006-03-30T01:26:00,1.7,66.4,0.4,80.9,0.6,-999,-999,-999,-999,1005
RG01,2006-03-30T09:26:00,1,66.9,0.3,76.9,0.5,-999,-999,-999,-999,1112
RG01,2006-03-31T01:26:00,1,64.1,0.2,72.1,0.5,-999,-999,-999,-999,1153
RG01,2006-03-31T17:26:00,1.1,72.4,0.2,65.4,0.1,-999,-999,-999,-999,1219
RG01,2006-04-01T01:26:00,0.8,65.7,0.3,76.3,0.3,-999,-999,-999,-999,1209
RG01,2006-04-01T13:27:00,1.4,46.9,0.4,61.4,0.7,-999,-999,-999,-999,1023
BC02,2006-04-03T21:05:00,0.8,121.9,7.9,165.3,8.3,-999,-999,-999,2564,439
BC02,2006-04-04T12:36:00,1.1,139.2,2.4,160.5,2.9,-999,-999,-999,954,378
DV01,2006-04-03T21:21:00,12.5,53.3,18.4,125.4,19.9,-999,-999,-999,78.8,225
DV01,2006-04-04T12:24:00,4.4,65.6,15.7,148.9,17.3,-999,-999,-999,103.5,433
RG01,2006-04-03T09:30:00,1.8,53.6,1.1,64.6,1.2,-999,-999,-999,-999,910
RG01,2006-04-03T11:00:00,1.1,125.3,3.5,148.7,4.1,-999,-999,-999,-999,1022
RG01,2006-04-03T12:30:00,2.1,81.1,10.2,119.7,11.9,-999,-999,-999,-999,620
RG01,2006-04-03T14:00:00,1.3,63.7,9.7,108.6,10.2,-999,-999,-999,-999,451
RG01,2006-04-03T15:30:00,2,53.4,7,99.1,7.6,-999,-999,-999,-999,403
RG01,2006-04-03T17:00:00,3.3,62.9,7.9,112.8,9.2,-999,-999,-999,-999,377
RG01,2006-04-03T18:30:00,1.1,65.5,6.3,117.2,7.5,-999,-999,-999,-999,344
RG01,2006-04-03T20:00:00,1.4,72.1,6.3,128.2,7.5,-999,-999,-999,-999,336
RG01,2006-04-03T21:30:00,4.6,78.3,4.8,132.3,6.2,-999,-999,-999,-999,329
RG01,2006-04-03T23:00:00,2.9,79.3,6.7,132.4,8.4,-999,-999,-999,-999,368
RG01,2006-04-04T00:30:00,1.6,77.2,8.8,129.2,10.1,-999,-999,-999,-999,357
RG01,2006-04-04T02:00:00,2.3,74,5.6,127.9,6.8,-999,-999,-999,-999,336
RG01,2006-04-04T03:30:00,1.7,76,4.6,124.7,5.9,-999,-999,-999,-999,343
RG01,2006-04-04T05:00:00,1.8,79.7,4,127.4,4.9,-999,-999,-999,-999,348
RG01,2006-04-04T08:00:00,1.7,76.7,3.1,130.9,4.2,-999,-999,-999,-999,332
RG01,2006-04-04T11:00:00,1.7,85.9,2.5,138.9,3.7,-999,-999,-999,-999,373
ON02,2006-04-03T04:30:00,1.2,32.5,0.8,43.8,0.6,-999,-999,-999,-999,852
ON02,2006-04-03T07:30:00,2,29,0.6,37.7,0.4,-999,-999,-999,-999,807
ON02,2006-04-03T09:00:00,1.3,28.7,1,44.5,1.1,-999,-999,-999,-999,-999
ON02,2006-04-03T12:00:00,1.4,29.7,1.9,67.8,1.7,-999,-999,-999,-999,273
ON02,2006-04-03T15:00:00,1.3,29.3,4.2,70.5,2.8,-999,-999,-999,-999,207
GV01,2006-04-03T08:00:00,0.9,1.5,0.8,15.3,0.5,-999,-999,-999,80.6,1216
GV01,2006-04-03T09:30:00,0.9,1.6,0.9,14.6,0.8,-999,-999,-999,243,1069
GV01,2006-04-03T11:00:00,0.8,7.1,4.9,38,4.6,-999,-999,-999,3410,580
GV01,2006-04-03T12:30:00,0.6,10,5.4,46.5,4.6,-999,-999,-999,2440,463
GV01,2006-04-03T14:00:00,1.1,12.5,6.6,57,5.9,-999,-999,-999,2200,461
GV01,2006-04-03T15:30:00,0.7,15.7,6.2,60.5,6.6,-999,-999,-999,3460,448
GV01,2006-04-03T17:00:00,2.1,19.9,4.9,64.9,5.2,-999,-999,-999,15712,416
GV01,2006-04-03T18:30:00,2,21.7,6.9,64.8,6.2,-999,-999,-999,2352,423
GV01,2006-04-03T20:00:00,1.1,23.6,9,66.4,7.7,-999,-999,-999,-999,420
GV01,2006-04-03T21:30:00,1.2,29.3,16.4,74,13.7,-999,-999,-999,-999,417
GV01,2006-04-03T23:00:00,1,29.8,9.7,73.4,8.7,-999,-999,-999,-999,418
GV01,2006-04-04T00:30:00,1.6,25.9,5.9,67,5.7,-999,-999,-999,-999,398
GV01,2006-04-04T02:00:00,1.7,30.1,7.1,69.1,6.7,-999,-999,-999,2600,432
GV01,2006-04-04T03:30:00,2.8,32.6,8.8,72,7.4,-999,-999,-999,1684,406
GV01,2006-04-04T05:00:00,1.2,34.7,8.3,74.4,7.7,-999,-999,-999,1342,404
GV01,2006-04-04T08:00:00,1.1,40.1,7.9,80.1,7,-999,-999,-999,-999,419
GV01,2006-04-04T11:00:00,2.8,44.8,7.4,80.8,6.5,-999,-999,-999,658,437
GV01,2006-04-03T16:44:00,2,19.8,7.9,68.6,6.9,-999,-999,-999,-999,426
GV01,2006-04-04T13:20:00,2.2,42.1,7.7,79.5,7.3,-999,-999,-999,814,482
ON02,2006-04-03T15:49:00,1.5,30.9,2.8,67.3,2.2,-999,-999,-999,-999,234
ON02,2006-04-03T16:53:00,1.3,34.5,3.2,70.6,2.4,-999,-999,-999,13380,260
ON02,2006-04-04T07:28:00,1.7,63.3,2.3,93.4,1.8,-999,-999,-999,-999,252
ON02,2006-04-04T13:00:00,1.8,80.5,1.8,102.9,1.5,-999,-999,-999,-999,303
RG01,2006-04-03T15:28:00,2.6,54.5,10.4,106,9.7,-999,-999,-999,-999,411
MC00,2006-04-03T09:02:00,6.2,35.6,3.9,59.8,4.4,-999,-999,-999,40.2,697
MC00,2006-04-03T09:59:00,7.9,22.4,3,48.4,3.2,-999,-999,-999,61,248
MC00,2006-04-03T12:48:00,4.5,14.2,3.5,35.7,3.9,-999,-999,-999,66.7,182
MC00,2006-04-03T14:42:00,4.9,17.2,4.8,40.3,4.9,-999,-999,-999,84.5,178
MC00,2006-04-03T19:37:00,4,38.3,10.7,78.9,10.7,-999,-999,-999,213,240
MC00,2006-04-03T20:49:00,2.6,52.9,11,105.9,11.3,-999,-999,-999,309,288
MC00,2006-04-03T21:47:00,3.1,45.3,8,90.2,8.6,-999,-999,-999,269,237
MC00,2006-04-03T22:46:00,3.2,40.9,8.4,81,8.9,-999,-999,-999,243,215
MC00,2006-04-04T01:50:00,2.5,68.6,11,69.8,9.6,-999,-999,-999,790,267
MC00,2006-04-04T02:44:00,2.1,50.4,7.2,92.4,7.5,-999,-999,-999,435,208
RS02,2006-04-03T08:45:00,1.6,0.2,0,10.3,0.3,-999,-999,-999,-999,582
RS02,2006-04-03T09:39:00,2.1,1.3,0.5,9.9,0.2,-999,-999,-999,-999,568
RS02,2006-04-03T10:44:00,1.1,0.8,0.6,9.2,0.4,-999,-999,-999,-999,561
RS02,2006-04-03T11:40:00,1.5,1.3,0.9,11.4,0.5,-999,-999,-999,-999,538
RS02,2006-04-03T13:09:00,1,1.2,0.9,12,1.2,-999,-999,-999,-999,520
RS02,2006-04-03T14:07:00,1,2.1,1,15.6,0.6,-999,-999,-999,-999,525
RS02,2006-04-03T15:02:00,1.2,4.1,1.1,19.3,0.7,-999,-999,-999,-999,477
RS02,2006-04-03T18:17:00,1.3,16.5,1.1,40,1.2,-999,-999,-999,-999,399
RS02,2006-04-03T20:13:00,1.2,41.7,1.6,86,2.1,-999,-999,-999,-999,229
RS02,2006-04-03T21:12:00,1.5,38.9,1.3,78.4,1.6,-999,-999,-999,-999,214
RS02,2006-04-03T22:12:00,0.9,45.4,1.8,93.4,1.7,-999,-999,-999,-999,184
RS02,2006-04-03T23:13:00,1.6,52,2.3,117.9,3,-999,-999,-999,-999,148
RS02,2006-04-04T01:22:00,1.3,49.5,1.7,94.6,3,-999,-999,-999,-999,163
RS02,2006-04-04T02:11:00,1.2,51.6,1.5,98.4,2.2,-999,-999,-999,-999,165
RS02,2006-04-04T03:02:00,1.3,55.4,1.9,115.2,2.9,-999,-999,-999,-999,192
RS02,2006-04-04T03:28:00,1.1,46.9,1.2,85.3,1.3,-999,-999,-999,-999,175
RS02,2006-04-04T05:20:00,35.8,45.6,0.9,74.4,1.1,-999,-999,-999,-999,181
RS02,2006-04-04T07:28:00,2,42.2,0.7,70.6,0.9,-999,-999,-999,-999,184
RS02,2006-04-05T00:21:00,1.7,52.6,2.2,114.5,3.4,-999,-999,-999,-999,150
BC02,2006-04-03T18:10:00,1.4,117.6,10.4,164.5,11.4,-999,-999,-999,-999,448
DV01,2006-04-03T18:25:00,16.8,24.9,18.7,111.4,20.7,-999,-999,-999,43.3,253
DV01,2006-04-03T19:07:00,12.5,26.2,18.4,118.2,21,-999,-999,-999,28.4,249
BC02,2006-04-03T19:24:00,1.1,113.6,9.5,162.6,11,-999,-999,-999,-999,453
DV01,2006-04-04T05:10:00,4,30.4,18.3,115.2,20.9,-999,-999,-999,71.7,278
BC02,2006-04-04T05:30:00,1.3,120.9,6.2,131.7,6.7,-999,-999,-999,-999,383
DV01,2006-04-05T04:00:00,5,53.6,16,160.6,18.7,-999,-999,-999,148,779
BC02,2006-04-05T04:15:00,2.7,151.4,2.4,185.3,3.4,-999,-999,-999,377.3,480
MC00,2006-04-03T11:04:00,5.7,11.1,2.8,40.9,3.4,-999,-999,-999,53.7,209
MC00,2006-04-03T13:47:00,4.5,15.5,4.3,42.1,5.1,-999,-999,-999,86,156
