day,DO.obs,SpCond,turbidity,turbidity.capped,pH,tempwater
2008-01-25,10.237604166666667,335.0625,53.270833333333336,53.270833333333336,8.245,4.012395833333334
2008-01-26,10.318229166666667,343.2708333333333,81.88541666666667,81.88541666666667,8.238333333333333,3.8537500000000002
2008-01-27,10.456875,329.3020833333333,52.71875,52.71875,8.324583333333333,3.368333333333333
2008-01-28,9.656666666666666,310.8958333333333,54.90625,54.90625,8.271770833333333,5.935416666666667
2008-01-29,10.2425,312.9479166666667,65.17708333333333,65.17708333333333,8.309375,3.7085416666666666
2008-01-30,10.915833333333333,316.7916666666667,61.083333333333336,61.083333333333336,8.3775,1.5402083333333334
2008-01-31,11.31875,298.90625,44.947916666666664,44.947916666666664,8.3490625,1.0551041666666667
2008-02-01,10.960520833333334,295.4375,28.6875,28.6875,8.309270833333333,2.16375
2008-02-02,10.336354166666666,303.78125,28.447916666666668,28.447916666666668,8.294375,4.136666666666667
2008-02-03,10.012083333333333,337.7291666666667,119.84444444444445,119.84444444444445,8.3434375,4.822395833333333
2008-02-04,10.078333333333333,325.6875,75.34375,75.34375,8.318125,4.595
2008-02-05,10.6575,317.7604166666667,58.072916666666664,58.072916666666664,8.298958333333333,2.896354166666667
2008-02-06,11.059270833333333,322.0833333333333,71.1875,71.1875,8.322916666666666,2.2597916666666666
2008-02-07,10.709479166666666,337.15625,62.145833333333336,62.145833333333336,8.335729166666667,3.4776041666666666
2008-02-08,10.3496875,325.8645833333333,69.9375,69.9375,8.329479166666667,4.556875
2008-02-09,10.269375,311.3125,62.208333333333336,62.208333333333336,8.335208333333334,5.2091666666666665
2008-02-10,10.016145833333333,305.5625,52.90625,52.90625,8.323229166666666,6.277604166666666
2008-02-11,9.83125,305.1354166666667,52.34375,52.34375,8.298854166666667,6.742291666666667
2008-02-12,9.883125,312.34375,48.333333333333336,48.333333333333336,8.32375,6.7471875
2008-02-13,9.7896875,327.7708333333333,46.114583333333336,46.114583333333336,8.3259375,7.081979166666667
2008-02-14,9.4158333333333335,328.2395833333333,47.5625,47.5625,8.32125,8.190520833333334
2008-02-15,9.598541666666666,326.2083333333333,56.854166666666664,56.854166666666664,8.324583333333333,7.561145833333334
2008-02-16,9.766979166666667,316.53125,70.40625,70.40625,8.296875,6.946770833333333
2008-02-17,9.912395833333333,313.7395833333333,69.33333333333333,69.33333333333333,8.24625,6.575625
2008-02-18,10.2171875,306.2604166666667,53.25,53.25,8.278333333333332,5.948958333333334
2008-02-19,10.1540625,291,54.583333333333336,54.583333333333336,8.284791666666667,6.098333333333334
2008-02-20,10.094895833333334,286.25,55.645833333333336,55.645833333333336,8.261354166666667,6.161458333333333
2008-02-21,9.935833333333333,285.5729166666667,60.333333333333336,60.333333333333336,8.232916666666666,6.445208333333333
2008-02-22,9.967604166666666,296.6770833333333,67.47916666666667,67.47916666666667,8.186458333333334,6.530104166666667
2008-02-23,9.545729166666666,298.8125,110.5,110.5,8.1046875,7.744270833333333
2008-02-24,9.749895833333333,321.03125,67.83333333333333,67.83333333333333,8.1190625,7.565833333333334
2008-02-25,9.429895833333333,341.4375,67.03225806451613,67.03225806451613,8.136979166666666,8.428645833333333
2008-02-26,9.6821875,280.3958333333333,91.54166666666667,91.54166666666667,8.07125,7.7090625
2008-02-27,9.779166666666667,285.7395833333333,105.85263157894737,105.85263157894737,8.018645833333334,7.443854166666667
2008-02-28,9.889433962264151,287.22641509433964,106.37254901960785,106.37254901960785,8.038490566037735,6.4539622641509435
2008-12-05,9.8996875,410.3125,66.84375,66.84375,8.416875,6.37125
2008-12-06,10.010104166666666,402.1041666666667,60.208333333333336,60.208333333333336,8.4396875,5.7275
2008-12-07,9.769479166666667,402.0208333333333,54.25,54.25,8.425208333333334,6.4089583333333335
2008-12-08,9.5346875,403.625,53.0625,53.0625,8.435625,6.838854166666667
2008-12-09,9.7996875,408.4479166666667,56.072916666666664,56.072916666666664,8.461979166666666,6.222604166666667
2008-12-10,10.396875,413.8958333333333,57.03125,57.03125,8.416875000000001,4.929166666666666
2008-12-11,10.40625,413.40625,53.541666666666664,53.541666666666664,8.397604166666667,5.025520833333333
2008-12-12,10.2528125,406.3645833333333,46.114583333333336,46.114583333333336,8.4470833333333335,5.4972916666666665
2008-12-13,9.8353125,410.84375,44.666666666666664,44.666666666666664,8.458333333333334,6.495729166666667
2008-12-14,10.090416666666666,418.5104166666667,49.635416666666664,49.635416666666664,8.467395833333333,5.634479166666667
2008-12-15,11.043333333333333,425.09375,52.3125,52.3125,8.450208333333332,3.0172916666666665
2008-12-16,11.1753125,410.4270833333333,54.75,54.75,8.399479166666666,2.9475
2008-12-17,10.499479166666667,408.3958333333333,111.05434782608695,111.05434782608695,8.357708333333333,4.9714583333333335
2008-12-18,10.2959375,414.0416666666667,138.73958333333334,138.73958333333334,8.391145833333333,5.293854166666667
2008-12-19,10.670937499999999,418.5520833333333,186.28125,186.28125,8.330833333333333,4.196354166666667
2008-12-20,10.797916666666667,405.5729166666667,129.23076923076923,129.23076923076923,8.3709375,4.323958333333334
2008-12-21,10.9246875,403.3958333333333,93.79166666666667,93.79166666666667,8.3921875,4.136145833333333
2008-12-22,11.0965625,399.8958333333333,78.26595744680851,78.26595744680851,8.398020833333334,3.3445833333333335
2008-12-23,10.661354166666667,401.90625,75.79166666666667,75.79166666666667,8.3696875,4.488333333333333
2008-12-24,10.9065625,414.2291666666667,92.21875,92.21875,8.365104166666667,4.197604166666666
2008-12-25,10.611770833333333,412.2083333333333,69.83157894736843,69.83157894736843,8.391875,5.050833333333333
2008-12-26,10.6709375,414.3020833333333,57.71875,57.71875,8.3859375,4.430208333333334
2008-12-27,11.795625,413.6145833333333,56.802083333333336,56.802083333333336,8.343125,1.7048958333333333
2008-12-28,12.244791666666666,397.8125,43.072916666666664,43.072916666666664,8.3455208333333335,1.1579166666666667
2008-12-29,11.716666666666667,392.0416666666667,42.8125,42.8125,8.351458333333333,2.652083333333333
2008-12-30,11.3578125,372.1979166666667,42.8,42.8,8.33125,3.5658333333333334
2008-12-31,11.1971875,388.4791666666667,79.14285714285714,79.14285714285714,8.347395833333334,4.001041666666667
