site_code,timestamp_local,nh4_uM,no3_uM,po4_uM,tdn_uM,tdp_uM,tpc_uM,tpn_uM,tpp_uM,tss_mgperLiter,spec_cond_uSpercm
GB04,2003-02-14T13:05:00,0,0.4,1.3,14.6,2.6,7,0.7,-999,-999,683
MC07,2003-02-14T04:38:00,0,15.5,1.3,36.1,2,14.9,1.5,0.1,-999,574
MC07,2003-02-14T11:25:00,0,12.2,2.3,28.8,2,13.9,1.6,0.1,-999,636
SR04,2003-02-12T02:55:00,0,0.2,1.2,17.6,2.6,38.2,4.1,0.7,-999,1228
SR04,2003-02-12T05:50:00,0.4,0.6,1.2,20.7,2.5,28,3,0.6,-999,1232
SR04,2003-02-12T13:40:00,1.2,16.8,2,45.9,2.3,480.4,54.3,15.1,171,868
SR04,2003-02-12T15:25:00,0.4,13.2,5.4,54.4,2.5,479.5,64,13.4,182,860
SR04,2003-02-13T02:14:00,0.3,74.9,5.8,116.3,4.6,610.7,82.8,12.3,400.1,741
SR04,2003-02-13T03:51:00,0,82.9,4.1,129.2,5.2,658,80.3,14.3,670.3,771
SR04,2003-02-13T07:20:00,0.3,80.7,3.7,133.2,5.2,304.3,45,6.4,310.1,856
SR04,2003-02-13T11:24:00,0,72.4,3.2,115.3,4.5,183.4,22.7,1.1,190,913
SR04,2003-02-13T12:28:00,0,66.9,3.3,104.8,4.5,221.5,31.2,10.3,300.1,897
SR04,2003-02-13T13:23:00,0,54.8,2.3,101.9,5.2,956.9,107.8,40,800.4,842
SR04,2003-02-13T13:59:00,0,59.3,2.8,94.5,4.9,411.9,61.9,23.5,520.2,889
SR04,2003-02-13T14:29:00,0,60.8,3,94.5,4.7,439.6,61.7,25.1,480.2,873
SR04,2003-02-13T19:35:00,0,40.6,2.2,70.6,3.7,87.8,9.9,1.6,-999,889
SR04,2003-02-13T22:22:00,0,34.9,2,63.5,3.5,56.8,6.8,1.6,-999,1045
SR04,2003-02-14T04:47:00,0,21.2,1.6,45.8,3.5,33.6,4,0.8,-999,1109
SR04,2003-02-14T11:35:00,0,14.4,1.4,32.4,2.9,23.2,3.1,0.5,-999,1142
FK04,2003-02-12T22:05:00,7.9,512.6,50.9,558.7,57.6,-999,-999,1.1,-999,177
FK06,2003-02-12T03:30:00,0,273.7,16.8,336.9,22.4,-999,-999,-999,-999,167
FK06,2003-02-12T04:45:00,20.8,405.8,30.6,500.8,36,-999,-999,-999,-999,254
FK06,2003-02-12T06:10:00,17.3,612.7,35.4,709.6,42.6,-999,-999,-999,-999,372
FK06,2003-02-12T07:40:00,20.8,430.3,23.2,502.7,28.4,-999,-999,-999,-999,229
FK06,2003-02-12T09:10:00,20.9,337,32.3,435.7,38.4,-999,-999,-999,-999,240
FK06,2003-02-12T09:50:00,24.4,318.6,27.3,420.7,33.5,-999,-999,-999,-999,206
FK06,2003-02-12T10:50:00,14.2,190.1,30.9,288.1,39.1,-999,-999,-999,-999,188
FK06,2003-02-12T14:30:00,41.3,647.3,44.7,799.3,52.2,-999,-999,-999,-999,500
FK06,2003-02-12T20:21:00,18.7,220.8,31.4,341.9,38.4,-999,-999,-999,-999,215
FK06,2003-02-12T21:55:00,23.7,338.2,38.2,503.1,45.5,-999,-999,-999,-999,376
FK07,2003-02-12T03:35:00,26.5,589.1,18.8,691,24,-999,-999,-999,-999,250
FK07,2003-02-12T14:40:00,109,738.7,77.5,1055.6,88.9,-999,-999,-999,-999,495
FK00,2003-02-13T22:55:00,0,1672.3,5.1,1673.3,5.5,15.3,1.6,0.2,-999,1785
FK03,2003-02-13T12:10:00,8,1248.9,69,1263.3,77.3,-999,-999,-999,-999,790
FK03,2003-02-13T23:35:00,0,2237.7,3,2265.4,7.5,-999,-999,-999,-999,1834
FK04,2003-02-13T00:45:00,23.4,1200.9,116.8,1240.4,121.3,-999,-999,0.9,-999,333
FK04,2003-02-13T12:15:00,11.6,900.4,78.8,955.2,85.5,-999,-999,6.5,-999,288
FK04,2003-02-13T23:40:00,0.9,151.1,24.1,151.2,27.9,-999,-999,0.7,-999,169
FK06,2003-02-13T12:25:00,0,1561.3,10.2,1591.5,12.2,-999,-999,-999,-999,1205
FK06,2003-02-13T23:50:00,1.6,2556.9,3.7,2443.6,5.6,-999,-999,-999,-999,1707
FK06,2003-02-13T00:30:00,44.2,855,47.9,1065.8,54.1,-999,-999,-999,-999,817
FK07,2003-02-13T00:20:00,50.5,590.4,34.7,703.4,39.7,-999,-999,-999,-999,874
CP00,2003-02-13T23:05:00,7.7,146,20.9,182.2,5,95.7,8.5,0,-999,900
FK00,2003-02-12T07:10:00,8.1,281,20.8,315.4,24.1,552.1,52.5,6,-999,291
FK03,2003-02-12T03:20:00,0.9,141,10.3,167.9,13.1,-999,-999,-999,-999,157
FK03,2003-02-12T05:30:00,13.4,333,26.1,405.7,32.4,-999,-999,-999,-999,293
FK03,2003-02-12T06:45:00,8.4,559.2,32.2,627,35.6,-999,-999,-999,-999,475
FK03,2003-02-12T08:15:00,17.9,306,63.4,367,67.4,-999,-999,-999,-999,231
FK03,2003-02-12T09:20:00,0,240.9,23.5,283.8,28.9,-999,-999,-999,-999,191
FK03,2003-02-12T10:05:00,7.9,170,23.1,-999,-999,-999,-999,-999,-999,150
FK03,2003-02-12T10:40:00,11,173.3,24.2,222.2,25.2,-999,-999,-999,-999,206
FK03,2003-02-12T13:50:00,9.5,421.3,35.2,-999,-999,-999,-999,-999,-999,460
FK03,2003-02-12T20:35:00,6.5,144.1,20.4,190.3,24.5,-999,-999,-999,-999,140
FK03,2003-02-12T22:00:00,11.2,333.7,32.3,407.7,37.6,-999,-999,-999,-999,410
FK04,2003-02-12T03:25:00,2.5,74.7,12.8,89.7,16.6,-999,-999,5,-999,116
FK04,2003-02-12T05:25:00,5,153,69.4,192.5,78.7,-999,-999,1.5,-999,292
FK04,2003-02-12T06:50:00,4,119.4,45.6,153.3,51.7,-999,-999,1.6,-999,230
FK04,2003-02-12T08:10:00,5.1,99.5,38.1,128.1,42.6,-999,-999,2.6,-999,183
FK04,2003-02-12T09:30:00,8.1,195.4,33.9,228.5,39.4,-999,-999,3.2,-999,164
FK04,2003-02-12T10:00:00,6.8,128.8,25.8,149.8,28.6,-999,-999,5.2,-999,119
FK04,2003-02-12T10:45:00,5.2,133.4,27.7,160,32.7,-999,-999,4.9,-999,136
FK04,2003-02-12T13:55:00,12.1,664.9,69.7,725.6,75.6,-999,-999,1,-999,255
FK04,2003-02-12T20:30:00,3.1,111.9,17.9,128.5,21,-999,-999,3.4,-999,82
CP02,2003-02-14T00:40:00,0,1.9,1.6,27,3.4,-999,-999,-999,-999,722
CP02,2003-02-14T13:25:00,0.2,17.2,1.5,-999,-999,-999,-999,-999,-999,644
CP05,2003-02-14T11:10:00,0.4,2.9,1.1,-999,-999,-999,-999,-999,-999,882
MC02,2003-02-14T17:46:00,0,18.8,2.6,-999,-999,11,1.2,0.1,-999,949
MC07,2003-02-14T18:02:00,0.1,7.9,0.8,23.4,2.5,8.3,0.9,0.1,-999,781
SR04,2003-02-14T18:09:00,0,8.7,1.2,29,3.4,19.2,2.6,0.8,-999,1328
AB21,2003-02-14T17:08:00,0,114.5,3.5,154.2,5.4,60.1,8.4,2,-999,1255
AB25,2003-02-14T17:16:00,1.3,158.3,9.4,258.5,14.6,-999,-999,-999,-999,2247
AB25,2003-02-15T12:03:00,1.2,173.9,4.4,245.6,8,-999,-999,-999,-999,2440
FK00,2003-02-12T03:15:00,2.7,251,14.1,302.5,18.2,1931.1,140.6,23,-999,348
FK00,2003-02-12T04:05:00,0.1,253.7,14.2,298.8,19.4,1051.3,88.3,13.6,232,249
FK00,2003-02-12T05:00:00,0,303.6,24.7,368.9,32,1862.1,157.9,24.8,500.2,256
FK00,2003-02-12T06:35:00,13.5,546.1,38.1,624.3,44.3,633.9,74.9,12.2,270,523
FK00,2003-02-12T07:10:00,5.7,290.4,21.7,336.5,25.1,535.7,52,7.1,-999,319
FK00,2003-02-12T08:05:00,2.8,267.5,26.2,303.6,31.1,809.3,62.9,9.5,190,240
FK00,2003-02-12T09:30:00,10.1,143.5,19.2,178.9,22.7,566,50.8,6.6,123,176
FK00,2003-02-12T10:30:00,0.1,130.4,17.4,165.7,22.4,923.2,92.3,20.3,570.2,152
FK00,2003-02-12T11:50:00,0,223.4,27.7,297.5,34.1,1684.8,182.8,2.7,700.3,200
FK00,2003-02-12T15:50:00,9.2,965.8,47.1,1066.9,46.3,295.6,38.4,5,69,651
FK00,2003-02-12T18:40:00,0,109.8,13.8,141.6,18.4,1147.2,97.2,18.5,-999,102
FK00,2003-02-12T19:35:00,0,125.1,16.9,171.7,21.5,1556.6,157,23.3,-999,125
FK00,2003-02-12T21:05:00,0,221.3,29.7,303.5,37,1644.6,189.6,26.9,650.3,202
FK00,2003-02-13T00:00:00,13.6,761.2,37.7,858.4,39.7,455.2,45.9,6.4,140,593
FK00,2003-02-13T11:30:00,4.5,1207.8,47.6,1280.5,47.3,155.9,15.2,2.8,-999,700
FK00,2003-02-13T06:00:00,8.6,1562.5,28.5,1643.8,34.3,39.1,4.3,0.8,-999,1121
FK03,2003-02-13T00:40:00,7.1,829.6,32,951.7,36.1,-999,-999,-999,-999,1051
CP00,2003-02-14T14:00:00,1.2,329.8,2.3,372.6,4,21,1.7,0.7,-999,1286
FK00,2003-02-14T14:10:00,3.6,2166.7,42.8,2275,43.3,25.1,3.1,0.9,-999,169
FK07,2003-02-14T00:05:00,6,219.3,19.6,308,25.6,-999,-999,-999,-999,670
MC02,2003-02-15T12:29:00,0.2,13,2.3,33.1,4.7,6,0.8,0.1,-999,1114
MC07,2003-02-15T12:55:00,0.2,4,1,14.6,2.6,9.5,1,0.1,-999,1000
SR04,2003-02-15T13:06:00,0,4.2,1.1,17.7,2.9,9,1.2,0.1,-999,1287
AB21,2003-02-15T11:51:00,0,144.5,3,178.1,5.1,32.9,3,0.4,-999,1342
RG09,2003-02-12T02:11:00,2,4.7,1.1,26.6,3.3,728.1,75.4,7.1,-999,856
RG09,2003-02-12T03:11:00,0,47.3,3.3,89.2,5,1844,173.6,11,-999,733
RG09,2003-02-12T04:11:00,2,59.1,5.2,110.3,7.7,665.6,69.7,6.8,-999,704
RG09,2003-02-12T05:11:00,0,6,1.7,20.4,3.4,169.9,15.2,1.7,-999,688
RG09,2003-02-12T06:11:00,0,5,1.7,18.2,3.2,36.8,3,0.4,-999,797
RG09,2003-02-12T08:11:00,0,0.2,1.1,10.2,3.1,810.2,21,1,-999,682
RG09,2003-02-12T09:11:00,0.1,0.3,1,10.9,3.1,30.3,2.8,0.3,-999,624
RG09,2003-02-12T10:11:00,0,35.8,6.1,77.2,6.9,2751.8,252.9,22.3,-999,490
RG09,2003-02-12T11:11:00,0,40.8,7.6,86.9,7.9,1854.2,199.8,22.1,-999,378
RG09,2003-02-12T12:11:00,0,15.3,3.3,41.5,4.8,466.3,62.8,6.9,-999,462
RG09,2003-02-12T13:11:00,0,8.8,2.3,28.7,4,264.3,24.5,3.2,-999,501
RG09,2003-02-12T15:11:00,0,3.5,1.4,19.4,3.4,103.6,13,1.4,-999,523
RG09,2003-02-12T17:11:00,0,1.8,1.3,16.9,3,131.6,14.8,1.4,-999,517
RG09,2003-02-12T19:11:00,0.8,31,6.1,38.2,7.3,928.1,139.7,13.4,-999,408
AB21,2003-02-16T11:11:00,0,182.4,3.1,226.8,4.7,17.6,1.6,0.1,-999,1023
AB25,2003-02-16T11:21:00,0,185.3,3.8,216.5,5.5,-999,-999,-999,-999,1581
MC02,2003-02-16T11:56:00,0,8.7,2.9,22.8,4.3,14.1,1.6,0.1,-999,696
MC07,2003-02-16T12:22:00,0,2.4,1.1,10.5,2.3,6.8,0.7,0.1,-999,588
SR04,2003-02-16T12:32:00,0,2.3,1.1,13.5,2.5,8.4,0.9,0.1,-999,850
AB21,2003-02-18T13:16:00,0,307.5,2.3,318.6,4.3,18.1,2.3,0.3,-999,1139
AB25,2003-02-18T13:27:00,0,185.1,3.1,206.2,5.3,-999,-999,-999,-999,1569
MC07,2003-02-18T12:36:00,0,1.9,1.1,9.1,2.4,6.2,0.7,0,-999,660
SR04,2003-02-18T12:50:00,0,1,1.1,11.7,2.2,7.8,0.8,0.1,-999,848
CP00,2003-02-20T09:10:00,1,522.1,1.1,545,3,28.2,2.7,0.2,-999,1118
CP05,2003-02-20T09:40:00,0.7,6.8,1.6,15.3,3,-999,-999,-999,-999,697
CP20,2003-02-20T08:50:00,0.8,442.5,1.4,450.6,3,-999,-999,-999,-999,1201
CP30,2003-02-20T09:20:00,2.7,0.3,23.3,130.4,30.5,-999,-999,-999,-999,982
FK00,2003-02-20T07:50:00,1.4,1768.3,1.2,1826.4,2,7.2,0.9,0.1,-999,1630
FK03,2003-02-20T10:45:00,2.3,1927.1,4.1,2206,4.8,-999,-999,-999,-999,1166
FK04,2003-02-20T10:50:00,74.8,541.7,199.7,3089.3,236.8,-999,-999,1.8,-999,1326
FK06,2003-02-20T10:40:00,0,474.3,5.2,2384.7,6.4,-999,-999,-999,-999,1068
FK07,2003-02-20T10:30:00,0,-999,166.6,9.1,192.1,-999,-999,-999,-999,254
GB04,2003-02-20T10:10:00,0.1,0.6,1.1,6.4,2.3,4.6,0.4,-999,-999,887
SM01,2003-02-20T08:00:00,0,2.9,8.7,14.6,11.5,12,1.2,0.1,-999,888
SM04,2003-02-20T08:20:00,0,1,1.3,9.2,2.9,-999,-999,-999,-999,-999
SM05,2003-02-20T08:10:00,0,0.5,1.1,7.9,2.5,-999,-999,-999,-999,621
HO01,2003-02-12T10:42:00,0,0.6,1.7,6.4,3,46.6,3.7,0.5,-999,993
HO01,2003-02-12T11:42:00,0,0.3,1.7,5.2,3.1,17.9,1.5,-999,-999,-999
HO01,2003-02-12T13:42:00,0,0.3,1.4,3.7,2.4,8,0.8,-999,-999,1010
HO01,2003-02-12T21:13:00,0,1.8,2.1,8.6,3.2,45,4.2,0.8,-999,950
HO01,2003-02-12T15:42:00,0,0.4,1.1,4.1,2.8,-999,-999,-999,-999,1006
HO01,2003-02-12T23:13:00,0,0.6,1.2,8.4,2.5,566,37,1.8,-999,868
HO01,2003-02-13T00:13:00,0,0.4,1.3,12.9,1.8,193.9,13.1,1.4,-999,691
HO01,2003-02-13T01:13:00,0,0.5,0.7,19.9,1.9,386.8,27.6,2,-999,552
HO01,2003-02-13T02:13:00,0.1,0.4,0.6,24.6,2.1,321.7,25.2,-999,-999,483
HO01,2003-02-13T03:13:00,0,0.4,0.4,25.5,2,128.7,12.8,-999,-999,473
HO01,2003-02-13T05:13:00,0,2.8,0.6,26.2,1.9,61,5.8,-999,-999,505
HO01,2003-02-13T08:13:00,0.1,4.5,0.7,24.9,2,40.4,3.9,-999,-999,553
HO01,2003-02-13T09:13:00,0,4.5,1.1,22.3,1.6,75.6,7.7,-999,-999,560
HO01,2003-02-13T10:13:00,0,3.6,0.7,22,1.7,185.5,15.9,-999,-999,544
HO01,2003-02-13T11:13:00,0,5.1,0.6,28.1,2.1,244,19.3,2.2,-999,447
HO01,2003-02-13T12:13:00,0,7.8,0.4,32.7,2,116.7,9.4,-999,-999,344
HO01,2003-02-13T13:13:00,0,12,0.5,36.1,1.8,76.1,6.8,-999,-999,362
HO01,2003-02-13T15:13:00,0,17.3,0.6,38.4,1.9,58.7,5.2,-999,-999,418
HO01,2003-02-13T19:18:00,0.1,20.6,0.8,39.8,2.4,9.7,0.9,0.1,-999,476
HO01,2003-02-13T22:18:00,0.1,19.4,0.8,33.9,1.9,9.4,0.8,0.1,-999,499
HO01,2003-02-14T01:18:00,0.2,16.2,0.7,30.2,2,-999,-999,-999,-999,530
HO01,2003-02-14T04:18:00,0.1,14.3,0.8,27,2.1,-999,-999,-999,-999,547
HO01,2003-02-14T07:18:00,0.2,12.1,0.8,23.1,2.2,-999,-999,-999,-999,562
HO01,2003-02-14T13:18:00,0.1,7.6,0.9,17.9,2.1,-999,-999,-999,-999,595
HO01,2003-02-14T19:18:00,0.5,5.3,0.9,15.6,2.3,-999,-999,-999,-999,615
RG09,2003-02-14T11:28:00,0,24.6,7.6,41.5,2.8,28.6,2.1,0.2,-999,533
RG09,2003-02-14T17:28:00,0,16.6,1.2,30.9,2.7,29.5,1.7,0.2,-999,559
RG09,2003-02-14T23:28:00,0,11.9,1.2,24.2,2.8,-999,-999,-999,-999,576
HO01,2003-02-15T01:18:00,0.1,3.9,1,12.4,2,-999,-999,-999,-999,618
HO01,2003-02-15T07:18:00,0.1,3.1,1,10.3,2.2,-999,-999,-999,-999,634
HO01,2003-02-15T19:18:00,0.2,2,1,9.3,2.6,-999,-999,-999,-999,652
RG09,2003-02-15T11:28:00,0,6.4,1.1,17.2,2.8,-999,-999,-999,-999,592
RG09,2003-02-15T23:28:00,0,5.4,1.3,15,3.2,-999,-999,-999,-999,607
HO01,2003-02-16T07:18:00,0,1.5,1.1,7.5,2.7,-999,-999,-999,-999,675
RG09,2003-02-16T11:28:00,0,4.2,1.3,12.6,2.6,-999,-999,-999,-999,852
HO01,2003-02-17T07:18:00,0,0.8,0.9,6.1,2.2,-999,-999,-999,-999,946
RG09,2003-02-17T11:28:00,0,5.5,1.1,12.5,2.8,-999,-999,-999,-999,853
HO01,2003-02-18T07:18:00,0,0.5,0.9,5,2.7,9.3,0.7,-999,-999,972
RG09,2003-02-12T20:11:00,1.9,27.7,5.5,56.1,5.2,534.8,37.6,4.6,-999,609
RG09,2003-02-12T21:11:00,1.5,34.6,6,65.9,5.6,509.9,53.4,4.6,-999,590
RG09,2003-02-12T22:11:00,1,31.2,5.2,58.8,5.1,285.3,22.3,3.1,-999,586
RG09,2003-02-12T23:11:00,0,20.1,3.3,43.4,5.1,136,12.8,1.4,-999,639
RG09,2003-02-13T00:11:00,0.8,31.4,4.1,57.8,4.3,773.3,79.1,5.5,-999,469
RG09,2003-02-13T01:11:00,0,42.3,2.6,66.5,3.3,314.8,38.7,2.9,-999,397
RG09,2003-02-13T02:11:00,0,45,2.1,73.7,4.1,225.3,23.5,1.4,-999,363
RG09,2003-02-13T04:11:00,0.2,51.8,1.8,87.8,3.9,131.4,12,1.2,-999,349
RG09,2003-02-13T06:11:00,0.7,48.9,1.8,86.6,3.3,86.2,10.8,0.8,-999,381
RG09,2003-02-13T08:11:00,0,47.6,1.8,81.3,2.7,107.4,13.2,0.8,-999,393
RG09,2003-02-13T09:11:00,0.9,62,4,99.4,6.3,259.5,27.6,2.6,-999,321
RG09,2003-02-13T10:11:00,1.1,51.5,4.9,85.7,6.7,614.9,57.8,5.8,-999,292
RG09,2003-02-13T11:11:00,0.5,43.2,2.1,81.4,4.1,285.3,26.3,2.4,-999,302
RG09,2003-02-13T12:11:00,0.6,59.5,2.1,109.2,4.3,195.9,21.5,1.4,-999,276
RG09,2003-02-13T13:11:00,1.7,64,2.3,113.2,4.5,132,13.6,1.1,-999,285
RG09,2003-02-13T15:11:00,0.8,61,1.8,106.7,3.9,159.2,17.2,1.5,-999,291
RG09,2003-02-13T17:28:00,1.1,58.4,1.5,99.7,3.9,112.6,12.3,0.5,-999,322
RG09,2003-02-13T20:28:00,0.7,50.7,1.3,84.4,2.7,74,10.3,0.8,-999,378
RG09,2003-02-13T23:28:00,0,52.5,1.4,81.6,2.6,83.2,10,0.7,-999,402
RG09,2003-02-14T02:28:00,0,45.1,1.4,68.8,2.4,71.8,6.6,0.5,-999,431
RG09,2003-02-14T05:28:00,0,37.1,1.2,62.5,2.9,49.1,5.7,0.4,-999,481
CP20,2003-02-12T05:30:00,7,25.1,5.9,68.4,9.3,-999,-999,-999,-999,412
CP20,2003-02-12T06:30:00,13.2,26.9,7.7,78.7,11.2,-999,-999,-999,-999,168
CP20,2003-02-12T07:30:00,8.9,12.4,3.8,48.3,6.7,-999,-999,-999,-999,234
CP20,2003-02-12T08:30:00,2.8,8.2,3.8,30.5,6.4,-999,-999,-999,-999,291
CP20,2003-02-12T09:30:00,5.4,18.9,4,44.6,6.2,-999,-999,-999,-999,272
CP20,2003-02-12T10:30:00,3,11.4,3.6,28.4,5.6,-999,-999,-999,-999,233
CP20,2003-02-12T12:30:00,2.2,15.4,4.5,35.3,6.5,-999,-999,-999,-999,218
CP20,2003-02-12T14:30:00,8.3,19.9,8.4,68.1,12.2,-999,-999,-999,-999,349
CP20,2003-02-12T16:30:00,12.3,32.6,6.3,102,9.3,-999,-999,-999,-999,451
CP20,2003-02-12T18:30:00,1.6,22.7,2.8,41.9,5.1,-999,-999,-999,-999,245
CP20,2003-02-12T20:30:00,1.2,15,2.9,29.2,4.6,-999,-999,-999,-999,211
CP20,2003-02-12T22:30:00,2.8,25.5,8.5,61.3,11.5,-999,-999,-999,-999,270
CP20,2003-02-13T01:30:00,2.1,167.2,6.8,195,7.2,-999,-999,-999,-999,624
CP20,2003-02-13T04:30:00,1.9,101.2,3.7,127.7,4.5,-999,-999,-999,-999,566
SM05,2003-02-11T22:00:00,0,0.3,1,6.9,3,-999,-999,-999,-999,874
SM05,2003-02-12T02:00:00,0,0.4,1.1,9.3,2.8,-999,-999,-999,-999,873
SM05,2003-02-12T06:00:00,0,0.1,1.2,13.1,2.7,-999,-999,-999,-999,847
SM05,2003-02-12T10:00:00,0,0.5,1.4,14.7,2.8,-999,-999,-999,-999,789
SM05,2003-02-12T14:00:00,0,3.6,1.3,17.4,2.7,-999,-999,-999,-999,752
SM05,2003-02-12T18:00:00,0,0.4,1.5,16.6,3,-999,-999,-999,-999,749
SM05,2003-02-12T22:00:00,0,7.5,1.8,37.1,3.6,-999,-999,-999,-999,635
SM05,2003-02-13T02:00:00,0.3,7.8,1.6,35.3,3.2,-999,-999,-999,-999,665
SM05,2003-02-13T06:00:00,0,6.5,1.4,31.5,3.1,-999,-999,-999,-999,695
SM05,2003-02-13T10:00:00,0,4.4,1.4,27.2,3,-999,-999,-999,-999,706
CP05,2003-02-12T01:00:00,0.4,0.9,1.6,13.7,3,-999,-999,-999,-999,1113
CP05,2003-02-12T04:00:00,2.6,1,1.8,18.4,3.4,-999,-999,-999,-999,1014
CP05,2003-02-12T07:00:00,0.4,0.4,2.4,16.6,3.4,-999,-999,-999,-999,981
CP05,2003-02-12T10:00:00,0.3,0.8,1.9,17.7,3.1,-999,-999,-999,-999,861
CP05,2003-02-12T13:00:00,0.9,18.8,2,36.5,3,-999,-999,-999,-999,892
CP05,2003-02-12T16:00:00,0.5,1.5,1.3,19.2,2.7,-999,-999,-999,-999,898
CP05,2003-02-12T19:00:00,0,7.3,1.8,26.9,3.5,-999,-999,-999,-999,753
CP05,2003-02-12T22:00:00,1.4,6.4,1.5,27.5,3.3,-999,-999,-999,-999,692
CP05,2003-02-13T01:00:00,0,0.3,1.4,23.1,2.3,-999,-999,-999,-999,811
CP05,2003-02-13T07:00:00,0,0.3,1.5,23.3,2.2,-999,-999,-999,-999,778
CP05,2003-02-13T13:00:00,0.3,0,1.4,25.8,1.9,-999,-999,-999,-999,730
CP05,2003-02-13T19:00:00,0.3,1,1.6,25.5,2.2,-999,-999,-999,-999,726
CP20,2003-02-13T23:15:00,1.5,77.5,3.9,126,5.1,-999,-999,-999,-999,382
AB21,2003-02-23T21:54:00,0.1,356.4,2.1,378.1,2.6,-999,-999,-999,-999,1520
AB25,2003-02-23T22:03:00,0,192.8,3.2,222.5,3.5,-999,-999,-999,-999,1858
SR04,2003-02-23T23:11:00,0.2,0,1.6,12.7,1.8,7.3,0.9,0.1,-999,1111
RG09,2003-02-23T16:02:00,0.1,3.5,1.7,13.3,2.3,5.5,0.6,-999,-999,696
MC07,2003-02-23T23:02:00,0.2,0.7,1.8,11.3,2.1,5.2,0.6,0,-999,964
HO01,2003-02-23T14:41:00,0.2,0.3,1.6,8.2,1.8,8.1,1,0.1,-999,791
CP05,2003-02-24T09:00:00,0.8,5.2,2.1,20.2,2.5,-999,-999,-999,-999,815
CP20,2003-02-24T11:15:00,0,277.5,2.1,308.6,2.5,-999,-999,-999,-999,1525
FK00,2003-02-24T10:55:00,0,1779.1,2.5,1958,6,22.9,3.1,0.3,-999,1481
FK06,2003-02-24T10:30:00,0.3,2375.4,4.6,2581.2,3.7,-999,-999,-999,-999,1330
FK07,2003-02-24T10:20:00,2.4,22,4.2,51.8,4.4,-999,-999,-999,-999,29
GB04,2003-02-24T10:00:00,0,0,1.8,12.4,1.9,8,0.9,0.1,-999,636
FK03,2003-02-24T10:40:00,0,2236.4,1.7,2467.6,3.3,-999,-999,-999,-999,1445
FK04,2003-02-24T10:45:00,587.5,2978.4,230.4,3522.7,106.1,-999,-999,18.9,-999,1311
MC07,2003-02-24T19:20:00,0,2.7,1.8,15.5,2.1,29.2,2.4,0.1,-999,929
MC07,2003-02-24T20:20:00,0,4.9,2.3,22.3,2.7,105.8,9.5,0.9,-999,857
MC07,2003-02-24T22:15:00,0,12,2.8,31.4,3.4,53.7,4.6,0.6,-999,800
SR04,2003-02-24T19:35:00,0,1.3,2.1,21.3,2.5,70.7,5.9,0.7,-999,1100
SR04,2003-02-24T20:32:00,0,1.9,2.2,24.5,2.8,86.1,9.6,1.4,-999,1027
SR04,2003-02-24T22:25:00,0,1.6,2,22,2.7,87.2,8.4,1.2,-999,1043
SR04,2003-02-25T07:37:00,0,4,2.1,23.8,2.2,31.9,3.5,0.5,-999,987
SR04,2003-02-25T01:27:00,0,12.7,1.3,40.4,2.4,41.3,5,1.1,-999,1353
MC07,2003-02-25T07:59:00,0,4.9,1.8,25.1,2.3,18.1,1.9,0.2,-999,1207
MC07,2003-02-25T01:09:00,0,4.4,2.1,24,2.7,19.9,1.6,0.2,-999,1261
AB21,2003-02-24T19:30:00,0,341,2.2,358.7,3,24,2.1,0.2,-999,1919
AB21,2003-02-24T20:38:00,25.9,50.1,5.2,129.9,5.9,1288.1,77.6,8.5,107,525
AB21,2003-02-25T00:28:00,4.4,54.9,4.3,110.4,6,292,24.3,3.2,-999,615
AB21,2003-02-25T04:51:00,0,68.8,7.3,118.8,5.7,168.2,14.1,2.3,-999,691
AB21,2003-02-25T08:50:00,0,79.2,4.5,131.9,6.6,144.2,14.6,2.4,-999,739
CP05,2003-02-14T07:00:00,0,2.5,2.5,23.7,2.4,-999,-999,-999,-999,1050
CP05,2003-02-14T01:00:00,0.3,2.3,2.2,26.8,2.4,-999,-999,-999,-999,1034
CP05,2003-02-16T12:00:00,0,0,1.8,15.2,1.9,-999,-999,-999,-999,1096
CP05,2003-02-17T12:00:00,0.2,3.6,2.2,18.7,2.6,-999,-999,-999,-999,1124
CP05,2003-02-17T00:00:00,0,2.7,1.9,18.5,2.5,-999,-999,-999,-999,1096
CP05,2003-02-18T00:00:00,0,4.8,1.9,19.5,2.4,-999,-999,-999,-999,1087
CP05,2003-02-19T00:00:00,0,4.8,2.1,18.5,2.3,-999,-999,-999,-999,1091
AB25,2003-02-24T19:42:00,78.7,148.3,2.3,364.1,3.8,-999,-999,-999,-999,1013
AB25,2003-02-24T20:56:00,10.7,49.8,5,112.4,6,-999,-999,-999,-999,450
MC02,2003-02-24T20:22:00,28.5,100.5,16.8,144.8,7.1,1177.6,88.8,10.1,-999,678
MC02,2003-02-24T21:43:00,15.4,43.5,5.4,94.5,4.9,353.2,22.5,3,-999,422
AB25,2003-02-25T00:43:00,4.3,75,7.5,143.7,8.4,-999,-999,-999,-999,695
AB25,2003-02-25T09:03:00,0,111,6.1,168.5,7.2,-999,-999,-999,-999,1118
AB25,2003-02-25T05:01:00,0,89.4,6.9,159.6,8.9,-999,-999,-999,-999,919
MC02,2003-02-25T00:18:00,0,42.3,5.1,87.6,6.9,115.2,10.7,1.7,-999,382
MC02,2003-02-25T04:42:00,0,46.9,10.7,67.4,5.5,70.3,7.1,1.2,-999,678
MC02,2003-02-25T09:33:00,0,38.3,7.3,60.2,6.6,33.2,4.2,0.4,-999,850
