day,DO.obs,SpCond,turbidity,pH,tempwater,Q.cfs
2013-05-21,8.0642708333333335,324.9270833333333,70.14791666666666,8.123541666666666,15.5521875,1126.1458333333333
2013-05-22,7.7725,324.8854166666667,72.65416666666667,8.133020833333333,16.840208333333333,1147.5
2013-05-23,7.6814583333333335,326.5104166666667,69.13541666666667,8.149270833333334,17.278020833333333,1127.0833333333333
2013-05-24,7.624479166666667,324.7083333333333,66.046875,8.159791666666667,18.082708333333333,1113.75
2013-05-25,7.550104166666666,324.8125,64.83854166666667,8.166770833333333,18.462916666666665,1098.4375
2013-05-26,7.602604166666667,324.6354166666667,61.13645833333333,8.178333333333333,18.0296875,1077.6041666666667
2013-05-27,7.799895833333333,322.53125,59.18541666666667,8.194791666666667,16.456875,1090.625
2013-05-28,7.918958333333333,320.1875,61.795833333333334,8.179375,16.039479166666666,1110.8333333333333
2013-05-29,7.800208333333333,319.1041666666667,64.80833333333334,8.186458333333333,16.436354166666668,1129.1666666666667
2013-05-30,7.771875,323.9166666666667,74.33541666666666,8.181354166666667,16.643958333333334,1193.4375
2013-05-31,7.596578947368421,320.44736842105266,71.91538461538461,8.157692307692308,15.561538461538461,1196.5625
2013-06-01,NA,NA,NA,NA,NA,1179.1666666666667
2013-06-02,NA,NA,NA,NA,NA,1178.0208333333333
2013-06-03,NA,NA,NA,NA,NA,1190.2083333333333
2013-06-04,NA,NA,NA,NA,NA,1190.3125
2013-06-05,NA,NA,NA,NA,NA,1227.9166666666667
2013-06-06,NA,NA,NA,NA,NA,1183.9583333333333
2013-06-07,NA,NA,NA,NA,NA,1174.2708333333333
2013-06-08,NA,NA,NA,NA,NA,1181.25
2013-06-09,NA,NA,NA,NA,NA,1130.9375
2013-06-10,NA,NA,NA,NA,NA,1059.0625
2013-06-11,7.402372881355932,335.23728813559325,46.42203389830509,8.183559322033899,21.576610169491527,1025.6770833333333
2013-06-12,7.380416666666667,334.1041666666667,48.684375,8.233958333333334,20.368333333333332,936.1458333333334
2013-06-13,7.411666666666667,329.5625,52.88333333333333,8.23375,20.019895833333333,981.0729166666666
2013-06-14,7.477708333333333,322.6354166666667,57.99166666666667,8.194375,19.605208333333334,1036.875
2013-06-15,7.707291666666666,319.9166666666667,60.47708333333333,8.151770833333334,18.612291666666668,1093.2291666666667
2013-06-16,7.445208333333333,320.03125,57.965625,8.184166666666666,20.072604166666668,1111.9791666666667
2013-06-17,7.449895833333334,319.5,53.65,8.191770833333333,19.9715625,1114.7916666666667
2013-06-18,7.538333333333333,319.8333333333333,47.817708333333336,8.18875,19.6228125,1058.0208333333333
2013-06-19,7.316041666666667,322.9583333333333,46.13125,8.259479166666667,20.646979166666668,1021.75
2013-06-20,7.382083333333333,324.1875,44.57083333333333,8.308020833333334,20.3746875,1011.2083333333334
2013-06-21,7.450104166666667,322.9375,49.376041666666666,8.317916666666667,19.831770833333334,1061.8645833333333
2013-06-22,7.501666666666667,319.3333333333333,57.80104166666667,8.27125,19.378854166666667,1130.2083333333333
2013-06-23,7.52375,317.03125,60.998958333333334,8.237187500000001,19.158333333333335,1154.375
2013-06-24,7.546666666666667,318.2708333333333,59.11666666666667,8.254791666666668,19.0421875,1186.5625
2013-06-25,7.5398958333333335,318.3229166666667,58.072916666666664,8.248125,19.405208333333334,1153.0208333333333
2013-06-26,7.371354166666666,318.5104166666667,55.259375,8.254791666666668,20.5596875,1149.5833333333333
2013-06-27,7.2221875,318.2291666666667,60.025,8.239583333333334,21.1921875,1174.0625
2013-06-28,7.22625,318.7708333333333,55.219791666666666,8.193229166666667,20.798020833333332,1063.9583333333333
2013-06-29,7.3663541666666665,319.9479166666667,87.884375,8.095,19.7578125,1097.2916666666667
2013-06-30,7.3128125,322.0416666666667,66.67395833333333,8.106979166666667,20.351770833333333,1092.3958333333333
2013-07-01,7.343125,322.625,72.41041666666666,8.1021875,20.405625,1081.8229166666667
2013-07-02,7.222741935483871,326.7096774193548,57.21290322580645,8.065591397849461,20.42268817204301,830.6770833333334
2013-07-03,7.15875,334.6875,95.38333333333334,8.0640625,21.488854166666666,651.8229166666666
2013-07-04,6.8159375,342.7291666666667,95.975,8.1009375,22.98875,589.3229166666666
2013-07-05,6.777291666666667,345.1145833333333,142.26875,8.142708333333333,22.808020833333334,570.5851063829788
2013-07-06,6.715104166666666,341.84375,308.825,8.0216666666666665,22.380520833333332,523.8333333333334
2013-07-07,6.285416666666666,351.78125,595.796875,7.8675,23.683125,516.2708333333334
2013-07-08,6.481041666666667,351.5,289.2739583333333,8.0140625,24.272916666666667,523.6979166666666
2013-07-09,6.054791666666667,347.6770833333333,559.86875,7.856354166666667,24.618645833333332,435.76344086021504
2013-07-10,5.431979166666666,362.8125,723.7114583333333,7.850833333333333,24.410833333333333,307.3125
2013-07-11,6.5590625,388.6145833333333,231.15416666666667,8.141770833333334,24.905104166666668,276.5833333333333
2013-07-12,6.24041095890411,360.1458333333333,485.03150684931506,7.9769736842105265,23.093125,232.22916666666666
2013-07-13,NA,352.67391304347825,NA,NA,23.935208333333332,266.8020833333333
2013-07-14,NA,NA,NA,NA,24.505104166666666,313.40625
2013-07-15,NA,NA,NA,NA,24.474,325.5625
2013-07-16,NA,NA,NA,NA,NA,354.0625
2013-07-17,NA,NA,NA,NA,NA,314.59375
2013-07-18,NA,NA,NA,NA,NA,319.27659574468083
2013-07-19,NA,NA,NA,NA,NA,289.98936170212767
2013-07-20,NA,NA,NA,NA,NA,841.1914893617021
2013-07-21,NA,NA,NA,NA,NA,NA
2013-07-22,NA,NA,NA,NA,NA,NA
2013-07-23,5.234423076923077,381.7307692307692,855.6433962264151,7.723207547169811,25.83076923076923,NA
2013-07-24,5.728020833333333,380.1458333333333,506.0760416666667,7.831458333333333,23.275,256.2291666666667
