day,DO.obs,SpCond,turbidity,turbidity.capped,pH,tempwater,Q.cfs
2011-01-23,12.39375,431.8229166666667,NA,NA,9.249166666666667,4.231458333333333,NA
2011-01-24,12.516770833333334,428.9166666666667,NA,NA,9.249270833333334,3.8189583333333332,NA
2011-01-25,12.47875,426.3854166666667,NA,NA,9.074895833333333,3.346875,NA
2011-01-26,12.285,420.6041666666667,NA,NA,9.043541666666666,3.5456250000000002,NA
2011-01-27,11.75,423.0625,NA,NA,8.962291666666667,4.082708333333334,NA
2011-01-28,11.460833333333333,423.1354166666667,NA,NA,9.015520833333333,4.640833333333333,NA
2011-01-29,11.158229166666667,427.8020833333333,NA,NA,9.056875,4.99875,NA
2011-01-30,11.08,438.34375,NA,NA,9.245714285714286,4.759479166666667,NA
2011-01-31,NA,433.77272727272725,NA,NA,NA,5.122727272727273,NA
2011-03-22,10.3104,351.28,NA,NA,8.4152,8.9532,NA
2011-03-23,10.430208333333333,343.5,NA,NA,8.488854166666666,9.3215625,NA
2011-03-24,10.001818181818182,342.4782608695652,NA,NA,8.52695652173913,10.30554347826087,NA
2011-04-06,8.102692307692308,324.2307692307692,226.28846153846155,226.28846153846155,8.464230769230769,12.675,NA
2011-04-07,8.479166666666666,322.75,276.2135416666667,276.2135416666667,8.421770833333333,12.985729166666667,NA
2011-04-08,8.78125,327.8541666666667,559.0333333333333,559.0333333333333,8.426979166666667,12.894583333333333,NA
2011-04-09,NA,324.7291666666667,1117.478125,1117.478125,8.501666666666667,12.671875,NA
2011-04-10,NA,324.3645833333333,1103.2177083333333,1103.2177083333333,8.475833333333334,10.933854166666666,NA
2011-04-11,NA,327.4375,1109.5083333333332,1109.5083333333332,8.524791666666667,11.694166666666666,NA
2011-04-12,NA,326.75,1117.871875,1117.871875,8.529583333333333,12.7171875,NA
2011-04-13,NA,330.1770833333333,1122.36875,1122.36875,8.5175,13.257083333333334,NA
2011-04-14,NA,328.8125,1116.26875,1116.26875,8.567708333333334,12.523229166666667,NA
2011-04-15,NA,325.9791666666667,1003.028125,1003.028125,8.578854166666666,11.828125,NA
2011-04-16,NA,338.27659574468083,26.847252747252746,26.847252747252746,8.579444444444444,13.367708333333333,NA
2011-04-17,NA,NA,0.15714285714285714,0.15714285714285714,NA,14.610833333333334,NA
2011-04-18,NA,NA,NA,NA,NA,15.2875,NA
2011-04-19,NA,NA,NA,NA,NA,15.237916666666667,NA
2011-04-20,8.056949300692308,NA,135.07407407407408,135.07407407407408,NA,15.655520833333334,NA
2011-04-21,8.156355888431818,327.64,86.41363636363636,86.41363636363636,8.298,15.69875,NA
2011-04-22,8.318229166666667,321.8229166666667,74.88333333333334,74.88333333333334,8.397083333333333,15.217083333333333,NA
2011-04-23,8.3928125,315.1354166666667,103.15,103.15,8.303020833333333,13.76375,NA
2011-04-24,8.549270833333333,309.9375,83.30208333333333,83.30208333333333,8.22125,13.53125,NA
2011-04-25,8.345833333333333,307.6979166666667,76.91354166666666,76.91354166666666,8.289583333333333,14.744166666666667,NA
2011-04-26,8.409791666666667,310.9583333333333,65.63229166666666,65.63229166666666,8.317395833333332,14.130520833333334,NA
2011-04-27,8.869895833333333,312.0208333333333,68.409375,68.409375,8.308958333333333,12.607083333333334,NA
2011-04-28,8.654166666666667,313.0833333333333,133.12916666666666,133.12916666666666,8.316875,14.032604166666667,NA
2011-04-29,8.242708333333333,313.96875,356.08125,356.08125,8.3029166666666665,14.9059375,NA
2011-04-30,8.01909090909091,309.1458333333333,1140.4354166666667,1140.4354166666667,8.273214285714285,13.829166666666667,NA
2011-05-01,NA,313.8541666666667,719.7072916666667,719.7072916666667,NA,12.013854166666667,NA
2011-05-02,NA,315.5729166666667,822.7739583333333,822.7739583333333,NA,11.105104166666667,NA
2011-05-03,NA,310.8020833333333,911.0031250000001,911.0031250000001,NA,13.879895833333332,NA
2011-05-04,8.310851063829787,313.3020833333333,193.20833333333334,193.20833333333334,8.359263157894738,14.8503125,NA
2011-05-05,8.002291666666666,318.6979166666667,304.74791666666664,304.74791666666664,8.368333333333334,15.888854166666667,NA
2011-05-06,7.8521875,320.8020833333333,606.0614583333333,606.0614583333333,8.359479166666667,16.3484375,NA
2011-05-07,7.767916666666666,319.1875,1021.2625,1021.2625,8.359791666666666,16.6065625,NA
2011-05-08,7.655208333333333,318.4375,1088.05625,1088.05625,8.358645833333334,16.399375,NA
2011-05-09,7.6403125,317.9791666666667,1083.640625,1083.640625,8.3775,15.070208333333333,NA
2011-05-10,7.6432394366197185,313.9791666666667,1133.2552083333333,1133.2552083333333,8.356666666666667,14.834479166666666,NA
2011-05-11,NA,312.6979166666667,1144.0635416666667,1144.0635416666667,8.365,13.619895833333333,NA
2011-05-12,NA,314.96875,1154.621875,1154.621875,8.166770833333333,14.8396875,NA
2011-05-13,NA,320.8958333333333,1128.8510416666666,1128.8510416666666,8.069270833333334,16.617395833333333,NA
2011-05-14,NA,309.75,1017.09375,1017.09375,8.238854166666666,17.125833333333333,NA
2011-05-15,NA,305.1145833333333,425.58125,425.58125,8.361041666666667,17.050208333333334,NA
2011-05-16,NA,308.3125,1149.1541666666667,1149.1541666666667,8.377291666666666,17.203125,NA
2011-05-17,NA,307.0416666666667,1164.5322916666667,1164.5322916666667,8.3775,15.990416666666667,NA
2011-05-18,NA,317.21875,1161.3510416666666,1161.3510416666666,8.370625,15.6221875,NA
2011-05-19,NA,317.7395833333333,1151.4354166666667,1151.4354166666667,8.3596875,14.47625,NA
2011-05-20,NA,316.9583333333333,1142.0052083333333,1142.0052083333333,8.350416666666666,13.844583333333333,NA
2011-05-21,NA,317.8854166666667,1163.2645833333333,1163.2645833333333,8.323541666666667,16.036041666666666,NA
2011-05-22,NA,316.2291666666667,1115.740625,1115.740625,8.284166666666666,17.195520833333333,NA
2011-05-23,NA,318.84375,1077.9677083333333,1077.9677083333333,8.251,17.673125,NA
2011-05-24,NA,315.5729166666667,764.4479166666666,764.4479166666666,NA,16.735729166666665,NA
2011-05-25,NA,310.6979166666667,686.75625,686.75625,NA,16.57625,NA
2011-05-26,NA,315.3854166666667,598.5822916666667,598.5822916666667,NA,17.4878125,NA
2011-05-27,NA,314.59375,572.521875,572.521875,NA,18.11541666666667,NA
2011-05-28,NA,312.5208333333333,577.1072916666667,577.1072916666667,NA,18.641979166666665,NA
2011-05-29,NA,312.9479166666667,600.1208333333333,600.1208333333333,NA,18.451145833333335,NA
2011-05-30,NA,308,540.7209302325581,540.7209302325581,NA,18.10511627906977,NA
2011-05-31,NA,304.6666666666667,914.2,914.2,NA,17.676666666666666,NA
2011-07-28,6.244583333333333,265.0520833333333,699.70125,164.1951219512195,8.587916666666667,25.574479166666666,NA
2011-07-29,6.3996875,284.2083333333333,503.87234042553195,90.58524590163934,8.44875,24.494895833333334,NA
2011-07-30,5.323645833333333,320.4375,806.6636363636363,299.4926829268293,8.151666666666667,24.748645833333335,NA
2011-07-31,5.778125,313.625,1077.6901234567902,826.0030303030303,7.936770833333333,23.759375,NA
2011-08-01,6.118645833333333,310.0729166666667,1085.2172043010753,744.5933333333334,7.900416666666667,24.5746875,NA
2011-08-02,6.071666666666666,279.3541666666667,1206.7545454545455,721.8,7.873020833333333,25.09552083333333,NA
2011-08-03,5.245638297872341,182.22916666666666,1085.6845070422535,600.2578947368421,7.974375,25.0375,NA
2011-08-04,NA,152.45833333333334,854.5695652173913,146.72,8.331041666666666,24.638541666666665,NA
2011-08-05,NA,156.10416666666666,607.6402777777778,139.56190476190477,8.222604166666667,25.495104166666668,NA
2011-08-06,NA,140.04166666666666,559.4235294117647,173.18,7.920729166666667,25.750729166666666,NA
2011-08-07,NA,134.39583333333334,535.9924050632911,133.41176470588235,7.844895833333333,26.043645833333333,NA
2011-08-08,NA,135.27083333333334,485.57590361445784,149.16034482758621,7.7978125,25.210833333333333,NA
2011-08-09,NA,133.73958333333334,433.70454545454544,144.68,8.195208333333333,24.296145833333334,NA
2011-08-10,NA,132.4375,522.947619047619,172.49122807017542,8.17125,24.715208333333333,NA
2011-08-11,NA,141.52083333333334,557.4732558139535,174.10892857142858,8.073854166666667,25.547083333333333,NA
2011-08-12,NA,177.55208333333334,903.8892857142857,296.65625,8.277708333333333,26.387395833333333,NA
2011-08-13,6.229397590361446,205.16666666666666,1181.4947368421053,810.7285714285714,8.459895833333333,25.248645833333335,NA
2011-08-14,6.069270833333333,167.13541666666666,1087.4134831460674,238.38,8.400625,24.334791666666668,NA
2011-08-15,6.363229166666667,175.51041666666666,1249.4217391304348,781.5,8.4225,24.645104166666666,NA
2011-08-16,6.521145833333334,186.64583333333334,840.8380952380952,172.803125,8.475208333333333,24.510729166666668,NA
2011-08-17,6.515833333333333,190.19791666666666,156.72315789473686,156.72315789473686,8.477291666666666,24.895416666666666,NA
2011-08-18,4.3220833333333335,179.05208333333334,255.12087912087912,255.12087912087912,8.329583333333334,25.01375,NA
2011-08-19,4.522916666666666,150.03125,757.6858823529412,630.9794117647059,8.105833333333333,24.937083333333334,NA
2011-08-20,4.5940625,177.59375,777.3482758620689,741.3246913580247,7.957916666666667,24.987916666666667,NA
2011-08-21,4.6140625,173.61458333333334,1148.2384615384615,937.6935483870968,7.84967032967033,24.767708333333335,NA
2011-08-22,NA,189.0625,976.9483146067416,641.99,NA,24.53322916666667,NA
2011-08-23,NA,200.01041666666666,753.5013333333334,547.122641509434,NA,25.527604166666666,NA
2011-08-24,5.25448275862069,199.70833333333334,469.19882352941175,469.19882352941175,8.069655172413793,24.4165625,NA
2011-08-25,4.8836458333333335,399.8229166666667,758.046875,448.9225806451613,7.992083333333333,24.853958333333335,NA
2011-08-26,5.660833333333334,272.9791666666667,773.9157894736842,546.6621212121212,8.109166666666667,25.541666666666668,NA
2011-08-27,5.918229166666666,252.53125,323.67395833333336,323.67395833333336,8.188229166666666,25.2290625,NA
2011-08-28,5.961666666666667,248.4375,230.57708333333335,230.57708333333335,8.230208333333334,26.06875,NA
2011-08-29,4.475416666666667,336.7916666666667,1008.3842696629214,731.4130434782609,7.956458333333333,25.219375,NA
2011-08-30,5.876041666666667,259.90625,1032.821875,842.6636363636363,8.02625,25.015520833333333,NA
2011-08-31,6.438541666666667,234.23958333333334,661.9347368421053,515.4922077922078,8.125104166666667,24.528020833333333,NA
2011-09-01,6.744270833333333,238.59375,197.71875,197.71875,8.2171875,24.685625,NA
2011-09-02,6.7082291666666665,247.625,346.578125,258.8772727272727,8.184583333333332,25.10125,NA
2011-09-03,6.835625,255.04166666666666,1084.9979166666667,707.4542857142857,8.146041666666667,24.195,NA
2011-09-04,7.368541666666666,160.3125,321.5430107526882,311.1358695652174,8.221354166666666,23.30375,NA
2011-09-05,7.658645833333333,125.5,489.8955555555556,434.85357142857146,8.192916666666667,22.475104166666668,NA
2011-09-06,7.51125,154.58333333333334,359.2864583333333,359.2864583333333,8.158229166666667,23.27875,NA
2011-09-07,7.673229166666666,164.97916666666666,260.815625,260.815625,8.170729166666666,22.393958333333334,NA
2011-09-08,5.6803125,207.36458333333334,259.8989583333333,259.8989583333333,8.187291666666667,21.991458333333334,NA
2011-09-09,5.829375,204.21875,481.2744680851064,211.9442857142857,8.297916666666667,20.073958333333334,NA
2011-09-10,6.110416666666667,206.41666666666666,452.975,214.07323943661973,8.353645833333333,19.88125,NA
2011-09-11,5.8585416666666665,213.85416666666666,228.37708333333333,228.37708333333333,8.328854166666666,21.1853125,NA
2011-09-12,5.4747916666666665,160.72916666666666,210.60625,210.60625,8.313854166666667,21.678645833333334,NA
2011-09-13,5.6034375,145,238.18315789473684,238.18315789473684,8.281354166666667,21.6165625,NA
2011-09-14,5.860729166666666,179.23958333333334,214.575,214.575,8.3003125,21.249895833333333,NA
2011-09-15,5.934558823529412,170.45833333333334,475.63222222222225,229.2521739130435,8.293854166666666,20.7925,NA
2011-09-16,5.159852941176471,201.29166666666666,1015.7511363636364,716.27,8.218645833333333,20.366666666666667,NA
2011-09-17,5.674791666666667,232.27083333333334,1145.773404255319,709.8857142857142,8.249479166666667,20.257083333333334,NA
2011-09-18,5.9784375,214.92708333333334,1139.637894736842,783.3538461538461,8.3321875,19.666145833333335,NA
2011-09-19,6.084791666666667,202.25,494.36063829787236,494.36063829787236,8.414583333333333,20.490104166666665,NA
2011-09-20,5.912395833333333,200.625,252.578125,252.578125,8.424270833333333,20.812604166666667,NA
2011-09-21,6.003333333333333,195.19791666666666,991.1670212765957,239.46923076923076,8.45875,19.786458333333332,NA
2011-09-22,5.24081539203125,182.19791666666666,1215.0073170731707,632.3571428571429,8.687083333333334,19.737083333333334,NA
2011-09-23,5.980389620822916,196.75,258.5932584269663,173.71463414634147,8.782291666666667,20.121979166666666,NA
2011-09-24,6.129017780635417,195.03125,152.4778947368421,140.39893617021278,8.761875,19.611666666666668,NA
2011-09-25,6.285875107114583,190.14583333333334,135.91145833333334,135.91145833333334,8.9375,19.142083333333332,NA
2011-09-26,6.019607433572917,190.75,138.74270833333333,138.74270833333333,8.883854166666666,19.500729166666666,NA
2011-09-27,5.9647980934166664,201.04166666666666,123.40520833333333,123.40520833333333,8.860729166666667,19.533645833333335,NA
2011-09-28,6.10405125321875,192.22916666666666,114.05729166666667,114.05729166666667,8.916875,20.2221875,NA
2011-09-29,6.284450246354167,190.45833333333334,105.37083333333334,105.37083333333334,9.015,18.821770833333332,NA
2011-09-30,6.3992242395,194.03125,98.21041666666666,98.21041666666666,9.005520833333334,19.157916666666665,NA
2011-10-01,6.438229166666667,214.41666666666666,90.92083333333333,90.92083333333333,NA,19.263541666666665,NA
2011-10-02,6.4696875,214.51041666666666,89.94479166666666,89.94479166666666,NA,18.661458333333332,NA
2011-10-03,6.546770833333333,216.17708333333334,92.47083333333333,92.47083333333333,NA,18.4059375,NA
2011-10-04,6.637183098591549,191.20481927710844,230.23297872340424,230.23297872340424,NA,17.279583333333335,NA
2011-10-05,NA,183.36666666666667,518.090243902439,518.090243902439,NA,17.028541666666666,NA
2011-10-06,NA,312.8709677419355,1000,1000,NA,16.07,NA
2011-10-07,NA,NA,NA,NA,NA,NA,NA
2011-10-08,NA,NA,NA,NA,NA,NA,NA
2011-10-09,NA,NA,NA,NA,NA,NA,NA
2011-10-10,NA,NA,NA,NA,NA,NA,NA
2011-10-11,NA,NA,NA,NA,NA,NA,NA
2011-10-12,NA,NA,NA,NA,NA,NA,NA
2011-10-13,NA,NA,NA,NA,NA,NA,NA
2011-10-14,NA,NA,NA,NA,NA,NA,NA
2011-10-15,NA,NA,NA,NA,NA,NA,NA
2011-10-16,NA,NA,NA,NA,NA,NA,NA
2011-10-17,NA,NA,NA,NA,NA,NA,NA
2011-10-18,NA,NA,NA,NA,NA,NA,NA
2011-10-19,NA,NA,NA,NA,NA,NA,NA
2011-10-20,NA,NA,NA,NA,NA,NA,NA
2011-10-21,NA,NA,NA,NA,NA,NA,NA
2011-10-22,NA,NA,NA,NA,NA,NA,NA
2011-10-23,NA,279.37931034482756,116.30434782608695,116.30434782608695,8.561724137931034,15.61,NA
2011-10-24,NA,275.0919540229885,NA,NA,8.5096875,14.556354166666667,NA
2011-10-25,7.146349206349206,275.7752808988764,108.77857142857142,108.77857142857142,8.390833333333333,15.896354166666667,NA
2011-10-26,7.376145833333333,277.6354166666667,73.48913043478261,73.48913043478261,8.486041666666667,14.110416666666667,NA
2011-10-27,7.7703125,274.5,91.61724137931034,91.61724137931034,8.443125,12.268125,NA
2011-10-28,7.57375,268.0625,346.9651162790698,346.9651162790698,8.3725,12.269895833333333,NA
2011-10-29,7.600208333333334,271.2083333333333,268.3958333333333,268.3958333333333,8.451875,12.668854166666666,NA
2011-10-30,7.8234375,271.3958333333333,198.72083333333333,198.72083333333333,8.531041666666667,12.4315625,NA
2011-10-31,7.908,268.9529411764706,160.48229166666667,160.48229166666667,8.6153125,12.186941176470588,NA
2011-11-01,7.9240625,268.84375,116.971875,116.971875,8.6084375,12.475833333333334,NA
2011-11-02,8.346645833333334,271.3229166666667,129.41898734177215,129.41898734177215,8.820833333333333,11.125937500000001,NA
2011-11-03,8.738221264364583,270.59375,NA,NA,9.1053125,10.141666666666666,NA
2011-11-04,8.59883081896875,275.5833333333333,NA,NA,9.085520833333334,10.242291666666667,NA
2011-11-05,8.5890625,287.28125,NA,NA,9.130729166666667,10.0359375,NA
2011-11-06,9.0434375,282.7604166666667,133.12857142857143,133.12857142857143,9.185104166666667,8.960104166666667,NA
2011-11-07,8.828541666666666,277.25,137.82291666666666,137.82291666666666,9.092916666666667,9.821666666666667,NA
2011-11-08,8.83206896551724,275.8645833333333,233.39866666666666,233.39866666666666,9.121041666666667,9.534791666666667,NA
2011-11-09,9.1575,276.8645833333333,300.8666666666667,300.8666666666667,9.1134375,8.734583333333333,NA
2011-11-10,9.05967741935484,272.8958333333333,NA,NA,9.0859375,9.000416666666666,NA
2011-11-11,NA,270.2083333333333,NA,NA,9.239895833333334,8.186354166666666,NA
2011-11-12,8.952857142857143,277.9166666666667,172.78,172.78,9.150645161290322,8.911875,NA
2011-11-13,9.0685416666666665,275.0625,175.016,175.016,NA,9.070416666666667,NA
2011-11-14,8.788125,271.8958333333333,257.68111111111114,257.68111111111114,NA,9.870625,NA
2011-11-15,9.0841666666666665,272.1145833333333,269.7690476190476,269.7690476190476,NA,9.085833333333333,NA
2011-11-16,9.281875,274.7291666666667,288.053125,288.053125,NA,8.809270833333333,NA
2011-11-17,9.746354166666666,279.6770833333333,207.83854166666666,207.83854166666666,NA,7.9972916666666665,NA
2011-11-18,9.695208333333333,279.6875,166.70729166666666,166.70729166666666,NA,8.16375,NA
2011-11-19,9.7303125,280.1770833333333,146.65625,146.65625,NA,8.205208333333333,NA
2011-11-20,9.564375,279,144.66666666666666,144.66666666666666,NA,9.174583333333333,NA
2011-11-21,9.721979166666667,275.9791666666667,128.80777777777777,128.80777777777777,NA,8.620625,NA
2011-11-22,9.994583333333333,276.7916666666667,125.98947368421052,125.98947368421052,NA,8.194166666666666,NA
2011-11-23,10.091770833333333,278.3125,117.76770833333333,117.76770833333333,NA,8.0871875,NA
2011-11-24,10.174375,280.59375,107.14375,107.14375,NA,7.75875,NA
2011-11-25,9.897395833333334,283.1666666666667,115.12083333333334,115.12083333333334,NA,8.4759375,NA
2011-11-26,10.368229166666667,286.7291666666667,115.84166666666667,115.84166666666667,NA,7.161875,NA
2011-11-27,10.76625,286.2395833333333,115.19684210526316,115.19684210526316,NA,6.474375,NA
2011-11-28,10.669479166666667,282.2916666666667,111.53229166666667,111.53229166666667,NA,6.811041666666667,NA
2011-11-29,10.512916666666667,281.4375,98.140625,98.140625,NA,7.2928125,NA
2011-11-30,10.683541666666667,279.90625,86.70208333333333,86.70208333333333,NA,6.615625,NA
2011-12-01,10.732708333333333,281.0833333333333,98.84375,98.84375,NA,6.166875,NA
2011-12-02,11.253854166666667,279.3020833333333,71.571875,71.571875,NA,4.855520833333333,NA
2011-12-03,10.880520833333334,282.3333333333333,91.29479166666667,91.29479166666667,NA,5.765625,NA
2011-12-04,10.997083333333332,284.375,98.12604166666667,98.12604166666667,NA,5.634375,NA
2011-12-05,11.796770833333333,284.0416666666667,79.90104166666667,79.90104166666667,NA,4.021979166666667,NA
2011-12-06,12.772499999999999,283.1979166666667,57.29270833333333,57.29270833333333,NA,2.4080208333333335,NA
2011-12-07,12.607604166666667,285.3020833333333,51.744791666666664,51.744791666666664,NA,2.8484375,NA
2011-12-08,12.255416666666667,287.0729166666667,48.63854166666667,48.63854166666667,NA,3.6266666666666665,NA
2011-12-09,12.224927536231885,288.9264705882353,48.10289855072464,48.10289855072464,NA,3.7802898550724637,NA
2011-12-10,NA,NA,NA,NA,NA,NA,NA
2011-12-11,NA,NA,NA,NA,NA,NA,NA
2011-12-12,NA,NA,NA,NA,NA,NA,NA
2011-12-13,NA,NA,NA,NA,NA,NA,NA
2011-12-14,NA,NA,NA,NA,NA,NA,NA
2011-12-15,NA,NA,NA,NA,NA,NA,NA
2011-12-16,NA,NA,NA,NA,NA,NA,NA
2011-12-17,NA,NA,NA,NA,NA,NA,NA
2011-12-18,NA,NA,NA,NA,NA,NA,NA
2011-12-19,NA,NA,NA,NA,NA,NA,NA
2011-12-20,NA,NA,NA,NA,NA,NA,NA
2011-12-21,NA,NA,NA,NA,NA,NA,NA
2011-12-22,NA,NA,NA,NA,NA,NA,NA
2011-12-23,NA,NA,NA,NA,NA,NA,NA
2011-12-24,NA,NA,NA,NA,NA,NA,NA
2011-12-25,NA,NA,NA,NA,NA,NA,NA
2011-12-26,NA,NA,NA,NA,NA,NA,NA
2011-12-27,NA,NA,NA,NA,NA,NA,NA
2011-12-28,NA,NA,NA,NA,NA,NA,NA
2011-12-29,NA,NA,NA,NA,NA,NA,NA
2011-12-30,NA,NA,NA,NA,NA,NA,NA
2011-12-31,NA,NA,NA,NA,NA,NA,NA
2012-01-01,NA,NA,NA,NA,NA,NA,NA
2012-01-02,NA,NA,NA,NA,NA,NA,NA
2012-01-03,NA,NA,NA,NA,NA,NA,NA
2012-01-04,NA,NA,NA,NA,NA,NA,NA
2012-01-05,NA,NA,NA,NA,NA,NA,NA
2012-01-06,NA,NA,NA,NA,NA,NA,NA
2012-01-07,NA,NA,NA,NA,NA,NA,NA
2012-01-08,NA,NA,NA,NA,NA,NA,NA
2012-01-09,NA,NA,NA,NA,NA,NA,NA
2012-01-10,NA,NA,NA,NA,NA,NA,NA
2012-01-11,NA,NA,NA,NA,NA,NA,NA
2012-01-12,NA,NA,NA,NA,NA,NA,NA
2012-01-13,NA,NA,NA,NA,NA,NA,NA
2012-01-14,NA,NA,NA,NA,NA,NA,NA
2012-01-15,NA,NA,NA,NA,NA,NA,NA
2012-01-16,NA,NA,NA,NA,NA,NA,NA
2012-01-17,NA,NA,NA,NA,NA,NA,NA
2012-01-18,NA,NA,NA,NA,NA,NA,NA
2012-01-19,NA,NA,NA,NA,NA,NA,NA
2012-01-20,NA,NA,NA,NA,NA,NA,NA
2012-01-21,NA,NA,NA,NA,NA,NA,NA
2012-01-22,NA,334.2,33.7,33.7,NA,4.5024,NA
2012-01-23,NA,320.0520833333333,25.577083333333334,25.577083333333334,NA,3.9,NA
2012-01-24,NA,329.6875,50.434375,50.434375,NA,5.3325,NA
2012-01-25,NA,325.46875,34.76145833333333,34.76145833333333,NA,5.566666666666666,NA
2012-01-26,NA,324.0833333333333,37.583333333333336,37.583333333333336,NA,5.09375,NA
2012-01-27,NA,328.5833333333333,38.18125,38.18125,NA,5.441354166666667,NA
2012-01-28,NA,336.9583333333333,32.95520833333333,32.95520833333333,NA,5.141770833333333,NA
2012-01-29,NA,337.3645833333333,38.114583333333336,38.114583333333336,NA,4.8684375,NA
2012-01-30,NA,348.40425531914894,62.41136363636364,62.41136363636364,NA,3.895208333333333,NA
2012-01-31,NA,NA,NA,NA,NA,NA,NA
2012-02-01,NA,NA,NA,NA,NA,NA,NA
2012-02-02,NA,NA,NA,NA,NA,NA,NA
2012-02-03,NA,NA,NA,NA,NA,NA,NA
2012-02-04,NA,NA,NA,NA,NA,NA,NA
2012-02-05,NA,NA,NA,NA,NA,NA,NA
2012-02-06,NA,342.5,NA,NA,NA,6.404230769230769,NA
2012-02-07,NA,339.7916666666667,49.81428571428572,49.81428571428572,NA,6.005625,NA
2012-02-08,NA,337.2604166666667,52.61875,52.61875,NA,5.774479166666667,NA
2012-02-09,NA,338.8645833333333,93.65104166666667,93.65104166666667,NA,7.5203125,NA
2012-02-10,NA,338.3229166666667,112.51458333333333,112.51458333333333,NA,6.870104166666667,NA
2012-02-11,NA,335.90625,97.11458333333333,97.11458333333333,NA,6.470833333333333,NA
2012-02-12,NA,329.3125,50.19583333333333,50.19583333333333,NA,5.006145833333333,NA
2012-02-13,NA,344.8229166666667,64.20208333333333,64.20208333333333,NA,5.7525,NA
2012-02-14,NA,336.9791666666667,40.264583333333334,40.264583333333334,NA,6.645625,NA
2012-02-15,NA,337.9479166666667,39.032291666666666,39.032291666666666,NA,6.866666666666667,NA
2012-02-16,NA,331.6326530612245,89.51428571428572,89.51428571428572,NA,5.494489795918367,NA
2012-02-17,NA,NA,NA,NA,NA,NA,NA
2012-02-18,NA,NA,NA,NA,NA,NA,NA
2012-02-19,NA,306.12,22.659259259259258,22.659259259259258,NA,6.4840740740740745,NA
2012-02-20,NA,304.46875,30.211458333333333,30.211458333333333,NA,5.9504166666666665,NA
2012-02-21,NA,299.9895833333333,62.56458333333333,62.56458333333333,NA,5.6415625,NA
2012-02-22,NA,298.9166666666667,815.954255319149,815.954255319149,NA,7.069583333333333,NA
2012-02-23,NA,312.7604166666667,1000,1000,NA,7.8584375,NA
2012-02-24,NA,316.625,476.75714285714287,476.75714285714287,NA,7.30875,NA
2012-02-25,NA,311.375,147.58860759493672,147.58860759493672,NA,7.2673958333333335,NA
2012-02-26,NA,330.6979166666667,16.696296296296296,16.696296296296296,NA,8.2184375,NA
2012-02-27,NA,350.8125,NA,NA,NA,8.232916666666666,NA
2012-02-28,NA,339.7395833333333,NA,NA,NA,7.310833333333333,NA
2012-02-29,NA,348.34375,NA,NA,NA,6.646041666666667,NA
2012-03-01,NA,353.65625,401.1,401.1,NA,7.320729166666666,NA
2012-03-02,NA,327.1145833333333,353.590625,353.590625,NA,6.605833333333333,NA
2012-03-03,NA,309.7604166666667,98.10416666666667,98.10416666666667,NA,6.037916666666667,NA
2012-03-04,NA,307.15625,87.70729166666666,87.70729166666666,NA,7.598541666666667,NA
2012-03-05,NA,303.96875,61.009375,61.009375,NA,9.050416666666667,NA
2012-03-06,NA,304.0833333333333,70.634375,70.634375,NA,8.8884375,NA
2012-03-07,NA,301.4166666666667,80.11458333333333,80.11458333333333,NA,8.566354166666667,NA
2012-03-08,NA,298.2916666666667,77.82395833333334,77.82395833333334,NA,8.021145833333334,NA
2012-03-09,NA,297.96875,65.72291666666666,65.72291666666666,NA,7.179479166666667,NA
2012-03-10,NA,296.6770833333333,92.42291666666667,92.42291666666667,NA,7.01125,NA
2012-03-11,NA,300.53125,936.9321428571428,936.9321428571428,NA,7.977708333333333,NA
2012-03-12,NA,308.1770833333333,1000,1000,NA,9.827916666666667,NA
2012-03-13,NA,298.30864197530866,637.9046875,637.9046875,NA,10.39037037037037,NA
2012-03-14,NA,NA,NA,NA,NA,NA,NA
2012-03-15,NA,NA,NA,NA,NA,NA,NA
2012-03-16,NA,NA,NA,NA,NA,NA,NA
2012-03-17,NA,292.8333333333333,226.8625,226.8625,NA,10.362083333333333,NA
2012-03-18,NA,296.2291666666667,529.390625,529.390625,NA,10.1234375,NA
2012-03-19,NA,285.9270833333333,776.7969230769231,776.7969230769231,NA,8.251041666666667,NA
2012-03-20,NA,279.75,331.73,331.73,NA,7.906354166666667,NA
2012-03-21,NA,269.5416666666667,233.72127659574468,233.72127659574468,NA,9.464583333333334,NA
2012-03-22,NA,251.93258426966293,174.37977528089888,174.37977528089888,NA,11.286516853932584,NA
2012-03-23,NA,NA,NA,NA,NA,NA,NA
2012-03-24,NA,NA,NA,NA,NA,NA,NA
2012-03-25,NA,267.9047619047619,471.65714285714284,471.65714285714284,NA,13.201666666666666,NA
2012-03-26,NA,264.6145833333333,425.5541666666667,425.5541666666667,NA,13.42125,NA
2012-03-27,NA,256.0833333333333,371.9032967032967,371.9032967032967,NA,12.488020833333334,NA
2012-03-28,NA,250.6875,344.08947368421053,344.08947368421053,NA,12.444583333333334,NA
2012-03-29,NA,247.47916666666666,368.75172413793103,368.75172413793103,NA,12.345208333333334,NA
2012-03-30,NA,244.32291666666666,280.7046511627907,280.7046511627907,NA,12.731979166666667,NA
2012-03-31,NA,239.68852459016392,317.8966101694915,317.8966101694915,NA,12.698688524590164,NA
2012-04-01,NA,NA,NA,NA,NA,NA,NA
2012-04-02,NA,NA,NA,NA,NA,NA,NA
2012-04-03,NA,NA,NA,NA,NA,NA,NA
